Unnamed: 0,de,uk,TRANSLATION,BLEURT_Score,Normalized_BLEURT_Score,Percentage_BLEURT_Score,UK
183.0,Bären mögen Honig.,Ведмеді люблять мед.,Ведмеді люблять мед.,0.9402234554290771,0.9901702410138405,99.01702410138405,
184.0,Bäume leben.,Дерева живі.,Дерева живуть.,0.7705188393592834,0.910206456506639,91.0206456506639,
185.0,Beantworten Sie die Frage!,Відповідайте на запитання!,Відповідайте на питання!,0.9497891664505005,0.9946775459563336,99.46775459563337,
186.0,Beantworten Sie die Frage!,Дайте відповідь на питання!,Відповідайте на питання!,0.9135602116584778,0.977606682470104,97.7606682470104,
187.0,Beeil dich! Sonst verpasst du noch den Zug.,"Хутко, бо не встигнеш на потяг.","Швидше, бо втратиш поїзд.",0.26273179054260254,0.6709402828014661,67.09402828014662,
188.0,Beeilen Sie sich! Sonst verpassen Sie noch den Zug.,"Хутко, бо не встигнете на потяг.","Поспішайте, бо ще не пропустите поїзд.",0.521959662437439,0.7930868817951794,79.30868817951794,
189.0,Beeilen wir uns lieber!,Нам краще поспiшити.,Поспішаймо!,0.125198096036911,0.6061352411671865,60.61352411671865,
190.0,"Beeilt euch, Leute!","Покваптеся, хлопці.","Хутчіш, хлопці!",0.31166332960128784,0.6939965268536918,69.39965268536919,
191.0,"Beeilt euch, sonst verpasst ihr den Zug.","Покваптеся, бо спізнитеся на потяг.","Поспішайте, інакше пропустите поїзд.",0.44747287034988403,0.7579891577080964,75.79891577080964,
192.0,Beeilt euch! Sonst verpasst ihr noch den Zug.,"Хутко, бо не встигнете на потяг.","Поспішайте, інакше пропустите поїзд.",0.3506392240524292,0.7123617316256394,71.23617316256394,
193.0,Beethoovens „Ode an die Freude“ ist die offizielle Hymne der Europäischen Union.,«Ода до радості» Бетховена - офіційний гімн Європейського союзу.,« Радість » Бетеговена є офіційним гімном Європейського Союзу.,0.8040004968643188,0.9259828101950707,92.59828101950707,
194.0,Befreit Bolivien!,Свободу Болівії!,Очистити Болівію!,0.7928140759468079,0.920711836591814,92.0711836591814,
195.0,Beginnen Sie noch einmal.,Почніть знову.,Почніть ще раз.,0.6281964778900146,0.8431450240798145,84.31450240798145,
196.0,Bei dem dichten Nebel war die Straße kaum zu sehen.,Через густий туман на дорозі була погана видимість.,Поблизу густого туману не було видно.,0.25330787897109985,0.6664997928986538,66.64997928986539,
197.0,Beide sind am Leben.,Вони обидва живі.,Вони обоє живі.,0.9350000023841858,0.9877089816601563,98.77089816601563,
198.0,Beide sind am Leben.,Обидва живі.,Вони обоє живі.,0.8233880996704102,0.935118130899959,93.5118130899959,
199.0,Beide sind tot.,Вони обидва мертві.,Вони обидва мертві.,0.9443984627723694,0.992137479119949,99.2137479119949,
200.0,Beide sind tot.,Вони обидві мертві.,Вони обидва мертві.,0.9463090896606445,0.993037754906819,99.3037754906819,
201.0,Bei einem Brand benutzen Sie bitte die Treppe.,"У разі пожежі, користуйтеся сходами.","Під час пожежі, будь ласка, використовуйте сходи.",0.8410025835037231,0.9434179687126991,94.3417968712699,
202.0,Beißt dein Hund?,Твій собака кусається?,Укусив собаку?,0.0872078388929367,0.5882344627087822,58.82344627087822,
203.0,Bei uns ist alles in Ordnung.,У нас все гаразд.,З нами все гаразд.,0.9338279962539673,0.9871567394889748,98.71567394889748,
204.0,Beleidigen Sie mich nicht!,Не ображайте мене.,Не звинувачуй мене!,0.5961360335350037,0.8280383373969086,82.80383373969086,
205.0,Belgien ist nicht so groß wie Frankreich.,"Бельгія не така велика, як Франція.",Бельгія менша за Францію.,0.41165417432785034,0.7411116056628597,74.11116056628597,
206.0,Belgrad ist die Hauptstadt von Serbien.,Белград - столиця Сербії.,Белград — столиця Сербії.,0.9311760663986206,0.9859071662458171,98.5907166245817,
207.0,Belgrad ist die Hauptstadt von Serbien.,Белград - це столиця Сербії.,Белград — столиця Сербії.,0.7904853820800781,0.91961457018354,91.961457018354,
208.0,Benehmen Sie sich nicht wie ein Kind!,"Не поводьтеся, як дитина.",Не поводься як дитина!,0.9213671684265137,0.9812852730889916,98.12852730889917,
209.0,Benimm dich anständig.,Поводься чемно.,Поводься пристойно.,0.919343113899231,0.9803315508874464,98.03315508874464,
210.0,Benimm dich nicht wie ein Kind!,"Не поводься, як дитина.",Не поводься як дитина!,0.9350680112838745,0.9877410270406841,98.77410270406841,
211.0,Berlin ist eine deutsche Stadt.,Берлін - німецьке місто.,Берлін - німецьке місто.,0.9445013999938965,0.9921859825136138,99.21859825136139,
212.0,Besser ein Vogel in der Hand als zehn in der Luft.,"Краще синиця в жмені, ніж журавель в небі.","Краще пташка в руках, ніж десять в повітрі.",0.4753779172897339,0.7711378463639418,77.11378463639417,
213.0,Besser.,Так ліпше.,Краще.,-0.3552514910697937,0.37975031340438326,37.97503134043833,
214.0,Betreibst du irgendwelche Sportarten?,Ти займаєшся якими-небудь видами спорту?,Чи ви займаєтесь якимись видами спорту?,0.7005360722541809,0.8772310016391732,87.72310016391732,
215.0,Betty ist eine Serienmörderin.,Бетті - серійна вбивця.,Бетті - серійна вбивця.,0.9449587464332581,0.9924014813784603,99.24014813784603,
216.0,Betty kam als letzte.,Беті прийшла останньою.,Бетті прийшла останнім.,0.9105899333953857,0.9762071053904879,97.62071053904879,
217.0,Betty spricht sehr gut Esperanto.,Беті дуже добре розмовляє на есперанто.,Бетті дуже добре розмовляє з Есперанто.,0.9092586636543274,0.9755798191730572,97.55798191730572,
218.0,Beweise es.,Доведи це.,Доведи.,0.17779111862182617,0.6309167540214565,63.091675402145654,
219.0,"Bezahl, was du möchtest.","Заплати стільки, скільки хочеш.","Заплати, що хочеш.",-0.05891205370426178,0.5193836566761846,51.938365667618456,
220.0,Biegen Sie an der Kreuzung rechts ab.,Поверніть праворуч на перехресті.,Зніміться на перехресті праворуч.,0.9271599650382996,0.984014803673878,98.40148036738779,
221.0,Bill geht oft in den Park.,Білл часто ходить до парку.,Білл часто йде до парку.,0.8542321920394897,0.9496516799137757,94.96516799137757,
222.0,Billig ist teuer.,Скупий платить двічі.,Це дорого.,-0.42498767375946045,0.34689104761600903,34.6891047616009,
223.0,Bill kommt nächste Woche zurück.,Біл повернеться наступного тижня.,Білл повернеться наступного тижня.,0.9502039551734924,0.9948729918836718,99.48729918836719,
224.0,Bill lebt nah am Meer.,Біл живе недалеко від моря.,Білл живе біля моря.,0.4433894157409668,0.7560650586944425,75.60650586944425,
225.0,Bill raucht nicht mehr.,Білл більше не палить.,Білл більше не курить.,0.9482922554016113,0.9939722105605622,99.39722105605622,
226.0,"Bill, ruf mich heute Abend an.","Біле, зателефонуй мені сьогодні ввечері.","Білл, подзвони мені сьогодні ввечері.",0.7708713412284851,0.9103725532467278,91.03725532467278,
227.0,Bill war in Japan.,Біл був у Японії.,Білл був в Японії.,0.9365770816802979,0.9884520918471721,98.8452091847172,
228.0,Bill wohnt in der Nähe des Meeres.,Біл живе недалеко від моря.,Білл живе біля моря.,0.4433894157409668,0.7560650586944425,75.60650586944425,
229.0,Bin ich bereit?,Я готова?,Я готовий?,0.4962530732154846,0.7809740930651774,78.09740930651773,
230.0,Bin ich bereit?,Я готовий?,Я готовий?,0.9037774801254272,0.9729971187804578,97.29971187804578,
231.0,Bin ich gefeuert?,Я звільнена?,Мене звільнено?,0.3922654986381531,0.7319757794217318,73.19757794217317,
232.0,Bin ich in London?,Чи я в Лондоні?,Я в Лондоні?,0.8702911138534546,0.9572185463496408,95.72185463496407,
233.0,Bin ich in London?,Я в Лондоні?,Я в Лондоні?,0.9177589416503906,0.9795850985441792,97.95850985441791,
234.0,Bis bald!,Побачимося!,Бувай!,-0.1018826812505722,0.4991361579290719,49.91361579290719,
235.0,Bis fünf Uhr wird er wieder zurück sein.,Він повернеться з школи до п'ятої.,До п'ятої години він повернеться.,0.7340883016586304,0.8930406083780387,89.30406083780386,
236.0,Bis morgen!,До завтра!,До завтра.,0.8617087006568909,0.953174565370835,95.3174565370835,
237.0,Bis nächste Woche!,Побачимося наступного тижня.,Побачимося наступного тижня!,0.9336925745010376,0.9870929295813856,98.70929295813856,
