Unnamed: 0,DE,EN,TRANSLATION,BLEU_Score,avg
220,"Wissen diejenigen, die Frauen zum Autofahren aufrufen, dass sie den Feinden dieses Landes dienen, indem sie es in Chaos und Korruption stürzen, wenn eigentlich Sicherheit, Glaube und Stabilität am dringendsten benötigt werden?!","Do those who call for women driving understand that they are serving the enemies of this country by getting it into chaos and corruption when it badly needs security, faith and stability?!","Do those who encourage women to drive know that they are serving the enemies of this country by plunging it into chaos and corruption when security, faith and stability are most needed?!",0.5315053884171332,0.18881730579723205
221,Ich bin der Boss.,I'm the boss.,I am the boss.,1.0547686614863434e-154,0.18881730579723205
222,Meine Mutter war Italienerin.,My mother was Italian.,My mother was Italian.,1.0,0.18881730579723205
223,Bilder auf der Vorderseite der Karteikarten anzeigen.,Show images on the front of the flashcard.,Display images on the front of the flashcards.,0.6803749333171202,0.18881730579723205
224,Natürlich nicht.,Of course not.,Of course not.,1.2213386697554703e-77,0.18881730579723205
225,Ich flehe dich an.,I'm really begging you right now.,I beg of you.,7.236523273960503e-232,0.18881730579723205
226,Verlass mich nicht.,Don't leave me.,Don't leave me.,1.0,0.18881730579723205
227,Das wird nicht helfen.,It won't help.,That will not help.,1.2882297539194154e-231,0.18881730579723205
228,Lass mich mal sehen.,Let me see.,Let me see you soon.,6.86809206056511e-78,0.18881730579723205
229,Ihr Mistkerle!,Screw you all!,"You bastards, you!",1.384292958842266e-231,0.18881730579723205
230,Aber...,But...,But... It's,1.384292958842266e-231,0.18881730579723205
231,Jetzt komm!,Let's get out of here.,Come on now!,0.0,0.18881730579723205
232,Einen Moment mal.,Wait a minute.,Just a moment.,1.384292958842266e-231,0.18881730579723205
233,So was kann man schlecht einplanen.,It's not exactly something you can plan.,Something like this can be badly planned.,1.154647032204335e-231,0.18881730579723205
234,"So jemandem mache ich klar, daß ich für ihn zu schade bin.","Anybody who thinks that, I'll knock over sometime.",I make it clear to someone that I am too bad for him.,5.019362538473707e-155,0.18881730579723205
235,"Ja, das tue ich und Mama auch.","Yes, I am, and Mother is too.","Yes, I do and so does my mom.",7.176381577237209e-155,0.18881730579723205
236,"Und deine Geister, Rossella?","And your spirits, Rossella?","And your ghosts, Rossella?",1.1862800137389335e-154,0.18881730579723205
237,- Passt auf!,- Look out!,- Pay attention!,1.384292958842266e-231,0.18881730579723205
238,Ich bin ja nicht weit weg.,I'm just down the beach.,I am not far away.,9.97486269044271e-232,0.18881730579723205
239,Tschüs.,Bye.,Bye bye.,1.5319719891192393e-231,0.18881730579723205
240,"auf Vorschlag der Kommission (1),","Having regard to the proposal from the Commission (1),","Having regard to the proposal (1),",0.4752203774792173,0.18881730579723205
241,SubCentral.de und TV4User.de präsentieren:,"♪ Our whole universe was in a hot, dense state ♪ ♪ Then nearly 14 billion years ago expansion started... Wait!",SubCentral.de and TV4User.de present:,0.0,0.18881730579723205
242,Worte fallen aus Eurem Mund wie Scheiße aus dem Arsch.,"Words fall from your mouth, as shit from ass.",Words fall out of your mouth like shit out of your ass.,8.190757052088229e-155,0.18881730579723205
243,Und weißt du wie?,And do you know why?,And do you know how?,0.537284965911771,0.18881730579723205
244,Halt deine verdammte Klappe!,Shut the fuck up!,Shut up your fucking mouth!,1.4488496539373276e-231,0.18881730579723205
245,"Ich seh' nur noch Blonde, Brünette, Rothaarige--","All I see is blonde, brunette, redhead.","I only see blonde, brunette, redhead--",5.705336763108155e-78,0.18881730579723205
246,Bestimmung,Destination,Determination of,0.0,0.18881730579723205
247,Ah. Meinst du?,He's very funny.,Ah. Do you think?,0.0,0.18881730579723205
248,Lieben Sie mich noch?,Do you love me?,Do you still love me?,7.262123179505913e-78,0.18881730579723205
249,"Ich und Kuby haben für den Typen einen Van gemietet, haben das Geld bei einem Lagerplatz aufgeladen, haben ihm die Schlüssel bei Goodman gegeben.","Me and Kuby rented a van for the dude, loaded his cash up in a self-storage unit, handed over the keys to him at Goodman's.","Me and Kuby rented a van for the guy, loaded the money at a storage yard, gave him the keys at Goodman.",0.3249336804128839,0.18881730579723205
250,Hier...,Here.,Here... here...,1.5319719891192393e-231,0.18881730579723205
251,Whistler?,Whistler?,"Whistler, of course?",1.5319719891192393e-231,0.18881730579723205
252,Das ist jetzt auch mein Haus.,"This is now my house, too.",This is now my house too.,1.0,0.18881730579723205
253,"Was zum Teufel, man?","What the hell, man?","What the hell, man?",1.0,0.18881730579723205
254,Vertraue niemandem.,Don't trust anyone.,Don't trust anyone.,1.0,0.18881730579723205
255,"Okay, Kreis, Kreis, Pünktchen, Pünktchen, jetzt bekommst du ein kleines Spritzchen!","Okay,circle, circle,dot,dot, now you have a cootie shot!","Okay, circle, circle, dot, dot, now you get a little injection!",6.061838450024688e-155,0.18881730579723205
256,"Ich habe nicht gedacht, dass ich das tun müsste. Das hat dich sonst auch nicht davon abgehalten, es zu sagen.",I didn't think I had to.,"I didn't think I would have to do that, nor did that stop you from saying it.",0.21042990347620458,0.18881730579723205
257,Die Welt ist schön.,I like to walk.,The world is beautiful.,0.0,0.18881730579723205
258,Es ist ein Wunder.,_,It is a miracle.,0.0,0.18881730579723205
259,"- Bitte, hör mir zu.","Please, listen.","- Please, listen to me.",8.38826642100846e-155,0.18881730579723205
260,- Sie haben schon alle aufgebraucht.,- Your favours are all used up.,- You've already used them all up.,1.5319719891192393e-231,0.18881730579723205
261,Du bist verhaftet.,You're under arrest.,You are arrested.,9.918892480173173e-232,0.18881730579723205
262,Die in dieser Entscheidung vorgesehenen Maßnahmen entsprechen der Stellungnahme des Ständigen Veterinärausschusses -,"Whereas the measures provided for in this Decision are in accordance with the opinion of the Standing Veterinary Committee,","The measures provided for in this Decision are in accordance with the opinion of the Committee,",0.7840473321384158,0.18881730579723205
263,Guten Morgen.,"Good morning, Cecilie.",Good morning.,9.047424648113057e-155,0.18881730579723205
264,"I.G. Farben produzierte 84% von Deutschlands Sprengstoffen und sogar das Zyklon B, das in den Konzentrationslagern zur Tötung von Millionen von Menschen verwendet wurde.",I.G. Farben produced 84% of Germany's explosives and even the Zyklon B used in the concentration camps to kill millions.,"I.G. Farben produced 84% of Germany's explosives and even Zyklon B, which was used in concentration camps to kill millions of people.",0.6229275558531618,0.18881730579723205
265,Es war ein langer Tag.,It's been a long day.,It was a long day.,6.042433724643145e-78,0.18881730579723205
266,"Aber Sie kamen nach L.A., um ein Schauspieler zu sein.",But you came to L.A. to be an actor.,But you came to L.A. to be an actor.,1.0,0.18881730579723205
267,Neun.,Nine.,Nine of them.,1.384292958842266e-231,0.18881730579723205
268,- Ihr Zimmer ist schon bereit.,Everything's in order with the apartment.,- Your room is already ready.,0.0,0.18881730579723205
269,Ich nicht.,- Yeah. - Legally.,I don't know.,0.0,0.18881730579723205
270,Keine Sorge.,Nothing will happen.,Do not worry.,0.0,0.18881730579723205
271,Es ist genug!,It's enough!,It is enough!,1.646211035903463e-231,0.18881730579723205
272,"Ja, die Hindus waren da was auf der Spur, Billy.","Yeah, the Hindus were onto something, Billy.","Yes, the Hindus were on the trail, Billy.",4.797597231912944e-78,0.18881730579723205
273,- Was Neues von Tara?,Aw.,What's new from Tara?,0.0,0.18881730579723205
274,"Ich weiß nicht, was ich tun soll.",I don't know what I'm supposed to do.,I don't know what to do.,0.4606369751099829,0.18881730579723205
275,"Oh, Scheiße, Mann!","- Oh, shit, man!","Oh, shit, man!",8.751273976943354e-78,0.18881730579723205
276,"Lethargie, Koma, Atemdepression mit Cheyne-Stokes-Atmung und/oder Cyanose.","Symptoms The symptoms of fentanyl overdose are an extension of its pharmacological actions, e. g. lethargy, coma, respiratory depression with Cheyne-Stokes respiration and/ or cyanosis.","Lethargy, coma, respiratory depression with Cheyne-Stokes breathing and / or cyanosis.",0.1454406791769415,0.18881730579723205
277,Ich hab es vor nicht mal sieben Jahren mit meinen eigenen Augen gesehen.,I saw it with my own eyes not seven years ago.,I saw it with my own eyes less than seven years ago.,0.6340466277046861,0.18881730579723205
278,Wo liegt der Unterschied?,"She didn't do it with rope, so what difference does it make?",What is the difference?,2.6504283527406287e-232,0.18881730579723205
279,Aber was ist es?,But what is it?,But what is it?,1.0,0.18881730579723205
280,Gib mir 'nen Status.,Give me a status.,Give me a status.,1.0,0.18881730579723205
281,"- Nein, ich hab's abgestellt.","No, I turned it off.","- No, I turned it off.",0.7598356856515925,0.18881730579723205
282,"Nein, nein, bitte.","No, no, please.","No, no, please.",1.2213386697554703e-77,0.18881730579723205
283,Was meinen Sie?,Meaning what?,What do you think?,1.4488496539373276e-231,0.18881730579723205
284,Auf jeden Fall.,-Slim.,In any case.,0.0,0.18881730579723205
285,Die Aussprache ist geschlossen.,The debate is closed.,The debate is closed.,1.0,0.18881730579723205
286,Du kannst das schaffen.,You can make it.,You can do this.,9.53091075863908e-155,0.18881730579723205
287,Das sind fünf Dinge.,That's five things.,These are five things.,9.53091075863908e-155,0.18881730579723205
288,Ich muss sie sehen.,I need to see it.,I need to see them.,0.668740304976422,0.18881730579723205
289,"Stimmt was nicht, Fairchild?","Anything wrong, Fairchild?","Is that right, Fairchild?",8.38826642100846e-155,0.18881730579723205
290,"Oh, sieht so aus, als hätte sich sein Gesicht seit dem Bild auf dem Führerschein leicht verändert.","Oh, looks like his face has changed a little since his driver's license picture was taken.","Oh, looks like his face has changed slightly since the picture on his driver's license.",0.5198157258729881,0.18881730579723205
291,Ich bin Italiener.,I'm Italian.,I am Italian.,1.646211035903463e-231,0.18881730579723205
292,"Genau das wäre ich auch, wenn ich gerade mein Baby verloren hätte.",Which is exactly what I'd be if I just lost my baby.,This is what I would have done if I had just lost my baby.,0.24739977342883948,0.18881730579723205
293,"Wenn ihr (Kafir) um den Sieg (als Zeichen der Rechtschaffenheit) bittet, so traf der Sieg euch bereits. Wenn ihr aber (vom Kufr) ablasst, so ist dies besser für euch. Wenn ihr jedoch wiederholtermaßen (zum Krieg) zurückkehrt, kehren WIR zurück, und dann wird eure Gruppe von euch nichts abwenden, selbst dann sollte sie noch so groß sein. Und ALLAH ist gewiß mit den Mumin.","If you sought a verdict, the verdict has certainly come to you; and if you cease [your belligerence against the Prophet and his followers], it is better for you, but if you resume, We [too] shall return and your troops will never avail you though they should be ever so many, and [know] that Allah is with the faithful.","If you ask (disbelievers) for victory (as a sign of righteousness), then victory has already come to you. But if you desist (from disbelief), then it is better for you. But if you return again (to war), We will return, and your party will not turn away from you, even if it is great. And surely Allah is with the Believers.",0.18972000641905074,0.18881730579723205
294,"Nein, habe ich nicht.","No. I don't have that, either.","No, I have not.",4.9823743656555826e-155,0.18881730579723205
295,Aber klar kann ich das.,"Sure, you can.",But of course I can.,1.2183324802375697e-231,0.18881730579723205
296,Ich habe keine Feuerzeuge gefunden.,I didn't find any matches.,I didn't find any lighters.,0.7598356856515925,0.18881730579723205
297,Haben Sie einen Moment?,Can you spare a moment?,Do you have a moment?,6.206021746903507e-78,0.18881730579723205
298,"Es gibt viele Dinge, die uns noch Sorgen bereiten.",There are many things which still trouble us.,There are many things that still worry us.,0.38260294162784475,0.18881730579723205
299,Ich habe eine Frage.,Let me ask you something.,I have a question.,0.0,0.18881730579723205
300,Ihn umbringen.,Kill him,"Kill him. """,1.133422688662942e-154,0.18881730579723205
301,Ich meine nicht mich damit.,My lips are sealed.,I don't mean me by that.,0.0,0.18881730579723205
302,Er erhängte sich.,He hung himself.,He hanged himself.,1.646211035903463e-231,0.18881730579723205
303,"Okay, jetzt weißt du es ja.","Okay, now you know.","Okay, now you know it.",0.668740304976422,0.18881730579723205
304,Was soll denn der Thomas da?,Thomas!,What is Thomas doing there?,1.1640469867513693e-231,0.18881730579723205
305,Lass uns gehen.,Let's go,Let us go.,1.646211035903463e-231,0.18881730579723205
306,"Oh, danken Sie nicht mir.",Don't thank me.,"Oh, don't thank me.",0.668740304976422,0.18881730579723205
307,Ich kann sie vor dem Ende beschützen.,I can protect her from the end.,I can protect you from the end.,8.44484326442819e-78,0.18881730579723205
308,Wer war das?,Who took them?,Who was that?,1.5319719891192393e-231,0.18881730579723205
309,Kann ich helfen?,Hello.,Can I help?,0.0,0.18881730579723205
310,"Egal, was ich dafür tun muss.",You're not gonna argue with me?,No matter what I have to do.,0.0,0.18881730579723205
311,Lange Geschichte.,long story.,Long history.,1.5319719891192393e-231,0.18881730579723205
312,Disketten- und & CD-ROM;-Laufwerke,Floppy and & CD-ROM; Drives,Floppy and CD-ROM drives,6.8745561108800095e-155,0.18881730579723205
313,"Du siehst aus, als ob du einen Geist gesehen hast.",You look like you saw a ghost.,You look as if you have seen a ghost.,9.106239987484608e-155,0.18881730579723205
314,Unionsverbrauch,Union Consumption,Union consumption,1.491668146240062e-154,0.18881730579723205
315,Ich warte.,I'm waiting.,I am waiting.,1.646211035903463e-231,0.18881730579723205
316,Dritter Grad.,Level three.,Third degree.,0.0,0.18881730579723205
317,Ich bin rumgelaufen.,I walked.,I'm running around.,1.2882297539194154e-231,0.18881730579723205
318,Brigitte übernimmt deine Rolle.,You're out.,Brigitte takes over your role.,0.0,0.18881730579723205
