Unnamed: 0,DE,EN,TRANSLATION,bertscore
775,Mein Merkzettel (34),My wish list (55),Meine Wunschliste (55),0.8768703937530518
776,Deine Ticks sind weg.,Your tics are gone.,Deine Tics sind weg.,0.9375430345535278
777,"Vier Stunden, bis Lottie hier eintrifft.",Four hours 'til Lottie gets here.,"Vier Stunden, bis Lottie hier ist.",0.9592767953872681
778,"Woher wussten Sie, wer da ist?",How'd you know who it is?,"Woher wusstest du, wer es ist?",0.9588516354560852
779,Willkommen bei Vereinigte Füllkörper-Fabriken GmbH & Co. KG,"WELCOME to Vereinigte Füllkörper-Fabriken GmbH & Co. KG (VFF),","WILLKOMMEN an Vereinigte Füllörper-Fabriken GmbH & Co. KG (VFF),",0.9442583918571472
780,Das Abkommen wird hier eine enge Kiste.,The treaty's gonna be a tough sell here.,Der Vertrag wird hier ein harter Verkauf sein.,0.8715556263923645
781,"Wenn wir es mit ihr aufnehmen wollen, dann werden wir Klaus brauchen.","We go up against her,","Wir gehen gegen sie an,",0.8673292994499207
782,Link: zur Homepage (Kursalon),Link: zur Homepage (Peterskirche),Link: zur Homepage (Peterskirche),0.8833622932434082
783,Ich habe versagt.,I failed.,Ich habe versagt.,1.0000001192092896
784,"Man munkelt, dass nur der Erbe von Salazar Slytherin - einer der vier Zauberer, die einst Hogwarts gründeten - Macht über das Wesen besitzt, das angeblich in der Kammer haust.","But what is the awful secret hidden in the Chamber and what has all that to do with Harry? Legend has it that only the heir of Salazar Slytherin – one of the wizards who founded Hogwarts – has power over the monster living in the Chamber. Everybody is afraid of black magic, Harry most of all doesn't want anything to do with it, but as usual is drawn into events he can do nothing about.","Aber was ist das schreckliche Geheimnis in der Kammer verborgen und was hat all das mit Harry zu tun? Legende hat es, dass nur der Erbe von Salazar Slytherin – einer der Zauberer, die Hogwarts gegründet – hat Macht über das Monster, das in der Kammer lebt. Jeder hat Angst vor schwarzer Magie, Harry vor allem will nichts damit zu tun, aber wie üblich wird in Ereignisse gezogen, die er nichts tun kann.",0.8440308570861816
785,du hast nicht abgetrotzt,you will not have gone to war,du hast nicht abgestumpft,0.953045666217804
786,Anzeige Nr.595965 an einen Freund senden,Send ad no.640795 to a friend,Anzeige Nr.640795 an einen Freund senden,0.9617618322372437
787,Beide Vorschläge sind von großer Brisanz und werden von der Arbeiterkammer mit großer Aufmerksamkeit verfolgt.,"Both proposals are a highly explosive subject, being followed closely by the Chamber of Labour.","Beide Vorschläge sind ein äußerst explosives Thema, das von der Arbeiterkammer aufmerksam verfolgt wird.",0.912695586681366
788,"Ich wusste, Sie würden so denken.",I knew you'd think so.,"Ich wusste, dass du das denkst.",0.9012742638587952
789,"„Sendung“ eine Gesamtheit von Polyamid- oder Melamin-Kunststoffküchenartikeln, die von dem/denselben Dokument(en) begleitet und mit demselben Transportmittel befördert wird und aus demselben Drittland stammt; c) „zuständige Behörden“","‘consignment’ means a quantity of polyamide or melamine plastic kitchenware, covered by the same document(s), conveyed by the same means of transport and coming from the same third country;","„Lieferung"" eine Menge von Küchenutensilien aus Polyamid oder Melamin aus Kunststoff, die mit demselben/den gleichen Papier(en) versehen sind und mit demselben Transportmittel befördert werden und aus demselben Drittland stammen;",0.8993814587593079
790,"Nein, Jimmy.","No, Jimmy.","Nein, Jimmy.",1.0
791,Die Messwerte können nun mit jedem OPC-Client abgerufen werden.,The measured values can now be polled by any OPC client.,Die Messwerte können nun von jedem OPC-Client abgefragt werden.,0.9663512110710144
792,"Wir werden jedoch nicht akzeptieren, daß das gemeinschaftliche Konzept für die Regionen in äußerster Randlage durch das Konzept der Insellage verwässert wird, denn Inselregionen, die sich in äußerster Randlage befinden, haben aufgrund ihrer Entfernung vom europäischen Festland noch viel mehr Nachteile als Inseln im allgemeinen.","But we do not accept that the Community concept of outermost region should become diluted in the concept of island region. The fact is that the outermost island regions, because of their remoteness from the continent of Europe, are faced with more disadvantages than islands in general.","Aber wir akzeptieren nicht, dass das Gemeinschaftskonzept der Region in äußerster Randlage mit dem Konzept der Inselregion verwässert werden sollte, denn die Inselregionen in äußerster Randlage sind aufgrund ihrer Entfernung vom europäischen Kontinent mit mehr Nachteilen konfrontiert als die Inseln im Allgemeinen.",0.9352402687072754
793,Monsieur... dieser Junge gehört zu mir.,Monsieur this child belongs to me.,"Monsieur, dieses Kind gehört mir.",0.9091867804527283
794,Wir können jetzt gehen.,We can go now.,Wir können jetzt gehen.,1.0000001192092896
795,Tyrrhenisches Meer (27),Tyrrhenian Sea (27),Tyrrhenisches Meer (27),1.0000001192092896
796,Wunderbar.,Excellent.,Ausgezeichnet.,0.7286267280578613
797,"- Nein, nein, es ist okay.","- No, no, it's okay.","- Nein, nein, schon gut.",0.8988053202629089
798,"Ich habe geduscht, die Dukaten aus meiner du-weißt-schon-was gezogen... den Kopf oben gehalten und mit meinem Leben weitergemacht.","I showered,plucked the sequins from my hoo-hoo... held my head up,got on with my life.","Ich habe geduscht, die Pailletten aus meinem Hoo-Hoo geschluckt, meinen Kopf hochgehalten, mein Leben weitergemacht.",0.9058760404586792
799,[10:48:29] xxx: ich habe dir doch gesagt dass ich in Teilzeit arbeite,[16:08:16] xxx: give me the name and adress of the hospital.,[16:08:16] xxx: Geben Sie mir den Namen und die Adresse des Krankenhauses.,0.8687852025032043
800,Lausanne - Die Alpiq Holding AG hat am 30. April 2015 in Olten ihre 7. ordentliche Generalversammlung abgehalten.,Lausanne - Alpiq Holding Ltd. held its 7th Annual General meeting in Olten on 30 April 2015.,Lausanne - Die Alpiq Holding AG hielt am 30. April 2015 ihre 7. ordentliche Hauptversammlung in Olten ab.,0.9525018930435181
801,Die Renaissance der Weine des Savoyen,The rebirth of wines from the Savoy,Die Wiedergeburt der Weine aus dem Savoyen,0.8950222730636597
802,"Nur zwei Schießstände außerhalb von Miami verkaufen Großkaliber Munition, und das ist der einzige in der Nähe des Flughafens.","Only two firing ranges outside of Miami sell high-caliber rounds, and this is the only one near the airport.","Nur zwei Schießstände außerhalb von Miami verkaufen hochkalibrige Runden, und dies ist die einzige in der Nähe des Flughafens.",0.9633277058601379
803,"172,53 EUR inkl. 19 % MwSt.","2,88 EUR inkl. 19 % MwSt.","2,88 EUR inkl. 19 % MwSt.",0.9641643166542053
804,"Diese Leute sind schlecht, durch und durch.","Look, these two robbers are so ruthless.",Diese zwei Räuber sind so rücksichtslos.,0.8676854968070984
805,In den zwanziger Jahren war Douglas Fairbanks Sr. in Japan (das er 1929 persönlich besuchte) der populärste westliche Kinostar.,"In the 1920s, the senior Douglas Fairbanks was Japan’s most popular western movie star (he visited the country in 1929).",In den 1920er Jahren war der Senior Douglas Fairbanks Japans beliebtester westlicher Filmstar (er besuchte das Land 1929).,0.8896301984786987
806,Er liebt mich.,he loves me!,Er liebt mich!,0.9999999403953552
807,Ich liebe die eingebaute Video-Voreinstellungen für mobile Geräte.,I love the built-in video presets for portable devices.,Ich liebe die eingebauten Video-Presets für tragbare Geräte.,0.9274404048919678
808,"CMA CGM versammelt die fünf Filialen, die sich den intermodale Transport in einer einzigen Entität aufpassen",CMA CGM reunites the five branches that takes care of intermodal transport in an only entity,"CMA CGM vereint die fünf Filialen, die sich um den intermodalen Transport in einer einzigen Einheit kümmert",0.9506945610046387
809,- natürlich.,- Of course.,- Natürlich.,1.0
810,"- Nein, natürlich nicht, ich...",I just...,Ich wollte nur...,0.830948531627655
811,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,1.0
812,- Sie sind zu spät.,- You are late.,- Du kommst zu spät.,0.8759196996688843
813,Juli 1968 — Die Zölle auf Industrieerzeugnisse werden 18 Monate vor dem festgelegtenTermin abgeschat und ein Gemeinsamer Außenzolltarif eingeführt.,"July 1968 — Customs duties on industrial goods are completely abolished 18 months ahead of schedule, and a common external tariff is introduced.","Juli 1968 — Die Zölle auf gewerbliche Waren werden 18 Monate vor dem Zeitplan vollständig abgeschafft, und es wird ein gemeinsamer Außenzoll eingeführt.",0.9204622507095337
814,Wärmenennleistung > 6 kW und ≤ 12 kW,Rated heat output > 6 kW and ≤ 12 kW,Nennwärmeleistung > 6 kW und ≤ 12 kW,0.940051257610321
815,Home >> Die Bücher >> Die klassischen Abenteuer >> Asterix der Gallier,Home >> The Collection >> The collection of the albums of Asterix the Gaul >> Asterix the Gaul,Startseite >> Die Sammlung >> Die Sammlung der Alben von Asterix dem Gallier >> Asterix dem Gallier,0.8761986494064331
816,Die halbe Portion?,The little twerp?,Der kleine Zwerg?,0.8576647639274597
817,"Die angegebene Übertragungsgeschwindigkeit ergibt sich aus der maximalen Datenrate von 433,3 MBit/s pro Antenne, also insgesamt 867 MBit/s.","The displayed transmission rate results from the maximum data rate of 433.3 Mbps per antenna, hence an overall 867 Mbps.","Die angezeigte Übertragungsrate ergibt sich aus der maximalen Datenrate von 433.3 Mbit/s pro Antenne, also insgesamt 867 Mbit/s.",0.9701793193817139
818,"Nein, aber mit Handschellen gefesselt.","No, I'm just handcuffed.","Nein, ich bin nur mit Handschellen gefesselt.",0.9618465900421143
819,"Wenn man erst mal unsichtbar ist, ist es schwer, wieder sichtbar zu werden.","Once you're invisible, it's bloody hard to turn back.","Wenn du unsichtbar bist, ist es verdammt schwer, umzukehren.",0.916013240814209
820,(Carter) lhr Inneres scheint aus einem Hologramm zu bestehen.,(Carter) The inside of the barrier seems to be some kind of hologram.,(Carter) Das Innere der Barriere scheint eine Art Hologramm zu sein.,0.9289167523384094
821,"Ich freue mich über die mit dem Rat erzielte Einigung zur Revision der Verordnung Nr. 1408/71. Mit der Annahme dieses einheitlichen, personenbezogenen Dokuments werden die derzeit verwendeten unterschiedlichen Formulare abgeschafft, die Rechte der Versicherten werden harmonisiert und Formalitäten vereinfacht.","I am pleased to note the agreement reached with the Council on the revision of Regulation No 1408/71. With the adoption of this single, personalised document, the various forms currently in use will be eliminated, the rights of the insured will be harmonised and formalities simplified.","Ich freue mich, die mit dem Rat erzielte Einigung über die Überarbeitung der Verordnung Nr. 1408/71 zur Kenntnis nehmen zu können: Mit der Annahme dieses einheitlichen, personalisierten Dokuments werden die verschiedenen derzeit verwendeten Formulare gestrichen, die Rechte der Versicherten harmonisiert und die Formalitäten vereinfacht.",0.9487401843070984
822,"Argentinien , China , EIA , Frankreich , Mexiko , Erdgas , Polen , Schiefergas , USA","Argentina, China, EIA, France, Mexico, natural gas, Poland, shale gas, United States","Argentinien, China, UVP, Frankreich, Mexiko, Erdgas, Polen, Schiefergas, USA",0.9773890972137451
823,"14.08.2012, 08:30 Uhr","03.09.2015, 11:06 Uhr","03.09.2015, 11:06 Uhr",0.9137905240058899
824,Diese Seite wurde bisher 12.073-mal abgerufen.,"This page has been accessed 12,068 times.",Diese Seite wurde bisher 1.286-mal abgerufen.,0.9750871658325195
825,Ich sah Sie hereinkommen.,I saw you as I was coming in.,"Ich sah dich, als ich hereinkam.",0.9173265099525452
826,"Dies ist gleichzeitig der schwerste als auch der leichteste Bericht den ich schreibe, aber...",This is both the hardest and easiest review to write but I will be honest and objective. ...,"Dies ist sowohl die härteste und einfachste Bewertung zu schreiben, aber ich werde ehrlich und objektiv sein....",0.8695507049560547
827,"Wir sind keine Götter, sondern bloß Menschen.","We're not gods, but mere men.","Wir sind keine Götter, sondern bloß Männer.",0.9753570556640625
828,"1916 legte er dieses Amt nieder, um bis 1928 Direktor der Londoner National Gallery zu werden.",He resigned this post in 1916 to take up his appointment as director of the National Gallery.,"1916 trat er diesen Posten zurück, um seine Ernennung zum Direktor der Nationalgalerie aufzunehmen.",0.8621930480003357
829,"Ok, jetzt die nächste.","Okay, we'll go to the next one.","Okay, wir gehen zum nächsten.",0.9011656045913696
830,"Und wenn Gott gewollt hätte, hätte Er sie zu einer einzigen Gemeinschaft gemacht. Aber Er läßt in seine Barmherzigkeit eingehen, wen Er will.","Had God wanted, He could have made them all one single nation, but He grants mercy to whomever He wills.","Wenn Allah gewollt hätte, hätte Er sie zu einem einzigen Volk gemacht. Aber Er erbarmt sich, wem Er will.",0.9295320510864258
831,Aufhören!,"- No, stop!","- Nein, hör auf!",0.7631471753120422
832,Gott beschütze Euch.,God bless you.,Gott segne Sie.,0.8687711954116821
833,"Ich weiß, wie schwierig es für dich ist.",And I know what it is for you. How difficult.,"Und ich weiß, was es für dich ist.",0.9264976978302002
834,Oktober 2007 wurde der Verkauf der LaSalle Bank an die Bank of America offiziell vollzogen.,"However in July 2007, the Dutch Supreme Court ruled that Bank of America's acquisition of LaSalle Bank could proceed and Bank of America absorbed LaSalle effective 1 October 2007.","Im Juli 2007 entschied der Oberste Gerichtshof der Niederlande jedoch, dass die Übernahme der LaSalle Bank durch die Bank of America erfolgen und die Bank of America LaSalle per 1. Oktober 2007 aufnehmen konnte.",0.8531749844551086
835,"Ihr setzt ganz Spanien aufs Spiel. Don Rodrigo, Ihr werdet bei Sagrajas kämpfen.","Don Rodrigo, you will join us at Sagrajas... and we shall annul your banishment and return your lands.","Don Rodrigo, du wirst uns in Sagradschas begleiten, und wir werden deine Verbannung annullieren und dein Land zurückgeben.",0.8434100151062012
836,"Ja, meine Blume.","- Ay, Blossom. I will.","- Ja, Blossom, das werde ich.",0.8164546489715576
837,Ich erlaube mir nicht mich auf der Basis von Polaritäten zu kreieren.,This is not best for all because I allow myself as a system to support a world system based on 'energy'.,"Das ist nicht das Beste für alle, denn ich erlaube mir als System, ein Weltsystem zu unterstützen, das auf 'Energie' basiert.",0.8671432137489319
838,"Jason, nimm die verdammte Kanone runter!","Jason, put the bloody gun down!","Jason, nimm die verdammte Waffe runter!",0.9692227840423584
839,Gewinner des Giro dell'Emilia,winner of the Giro dell'Emilia,Sieger des Giro dell'Emilia,0.9170656800270081
840,Wie praktisch.,"Oh, how convenient.","Oh, wie praktisch.",0.9543436765670776
841,"«am: 10. August 2007, 11:50:37»","« Antwort #10 am: 03. März 2008, 19:55:41 »","« Antwort #10: 03. März 2008, 19:55:41 »",0.8405007719993591
842,"Peter, tu doch etwas.","Do something, Peter.","Tu etwas, Peter.",0.8963119983673096
843,"Okay, dann bestell bei Takeout. (Takeout liefert die Lebensmittel nach Hause)","okay,then order takeout.","Okay, dann bestellen Sie den Start.",0.8558298349380493
844,"Die Tiere sind nach Ländern und Kontinenten eingeteilt, Australien, Afrika, Asien (ein gigantischer Komodowaran ist der Star) und Südamerika. Außerdem gibt es die „Welt des Wissens“, einen Vergnügungspark, einen Wasserpark und einen Kinderzoo. Übernachtungsmöglichkeiten gibt es auf dem Zoogelände.","The animals are divided into the countries and continents of origin; Australia, Africa, Asia (very large Komodo Dragon is star attraction) and South America. As well as attractions; World of Knowledge, an amusement park, aqua park and children’s zoo. There is accommodation available within the zoo ground.","Die Tiere sind in die Länder und Kontinente der Herkunft unterteilt; Australien, Afrika, Asien (sehr große Komodo Dragon ist Sternattraktion) und Südamerika. Neben Attraktionen; World of Knowledge, ein Vergnügungspark, Aquapark und Kinderzoo. Es gibt Unterkünfte im Zoo Boden zur Verfügung.",0.8526194095611572
845,-Ich trage es am Freitag.,-I carry it on Friday.,- Ich trage es am Freitag.,1.0
846,dann machten WIR sie zu Jungfräulichen,"and made them virgins,","und sie zu Jungfrauen gemacht,",0.893048107624054
847,- Die ist unbezahlbar!,This is priceless.,Das ist unbezahlbar.,0.9555443525314331
848,"Perugia [, ] ist die Hauptstadt der Region Umbrien in Italien und der Provinz Perugia.","Perugia (; () is the capital city of the region of Umbria in central Italy, crossed by the river Tiber.",Perugia () ist die Hauptstadt der Region Umbrien in Mittelitalien.,0.9140114188194275
849,98% Baumwolle ; 2 % Elastan,98 % Cotton ; 2 % Elastan,98 % Baumwolle; 2 % Elastan,0.9999999403953552
850,Es goss wie aus Eimern.,It was absolutely tipping it down.,Es hat es absolut runtergekippt.,0.7768187522888184
851,(Artikel I des Statuts; Artikel I bis 6 der BBSB),(Staff Regulations: Article I; CEOS: Articles I to 6),(Personalvorschriften: Artikel I; CEOS: Artikel I bis 6),0.8728750944137573
852,- Arzneimittel zur Behandlung von Angst (Beruhigungsmittel/Tranquilizer),- medicines used for treating anxiety (tranquillisers),- Arzneimittel zur Behandlung von Angstzuständen (Tranquillisatoren),0.931934118270874
853,"Zum einen gibt es nach Lissabon einen neuen Ansatz in der Sozialpolitik, bei dem diese nicht mehr als ein Ergebnis oder Nebenprodukt der Wirtschaftspolitik, sondern als gleichwertige Politik betrachtet wird, die parallel zur Wirtschaftspolitik und zur Beschäftigungsstrategie verfolgt werden muss.","The first is that, since Lisbon, the new approach to social policy is to deal with it not as a product or by-product of economic policy, but as a policy in its own right which needs to be exercised in tandem with economic policy and the employment strategy.","Das erste ist, dass seit Lissabon der neue Ansatz der Sozialpolitik darin besteht, sie nicht als Produkt oder Nebenprodukt der Wirtschaftspolitik zu behandeln, sondern als eigene Politik, die in Verbindung mit der Wirtschaftspolitik und der Beschäftigungsstrategie ausgeübt werden muss.",0.9143133759498596
854,Bei der 1984er Präsidentschaftskampagne spielten sie eine noch prominentere rolle bei der Konvention der Republikaner.,The oppressors of the homeless in Dublin cannot be the saviours of the oppressed in the North. Their dishonesty is there for anyone to see.,Die Unterdrücker der Obdachlosen in Dublin können nicht die Erlöser der Unterdrückten im Norden sein. Ihre Unehrlichkeit ist für jeden da zu sehen.,0.8020132184028625
855,Home > B&B Grembergen,Home > B&B Grembergen,Zuhause > B&B Grembergen,0.9337065815925598
856,Mist!,That was off.,Das war aus.,0.6014117002487183
857,Bosch hat am 28. August 2015 sein erstes mexikanisches Werk für Thermotechnik in Tepotzotlán rund 50 Kilometer nördlich von Mexico City offiziell eröffnet.,"On August 28, 2015, Bosch officially opened its first Thermotechnology plant in Mexico in the city of Tepotzotlán, located approximately 50 kilometers north of Mexico City.","Am 28. August 2015 eröffnete Bosch sein erstes Thermotechnology-Werk in Mexiko in der Stadt Tepotzotlán, etwa 50 Kilometer nördlich von Mexiko-Stadt.",0.8948983550071716
858,Hoffentlich macht dieser Massenexodus der Panik und der Unruhe auf der Welt ein Ende.,Hopefully this mass exodus will bring an end to the panic and unrest we've been seeing around the world.,"Hoffentlich wird dieser Massenexodus die Panik und Unruhen, die wir auf der ganzen Welt erlebt haben, beenden.",0.9421010613441467
859,"Sie haben keine Macht über etwas von dem, was sie erworben haben.",So they gain nothing from their earnings.,So gewinnen sie nichts von ihren Einkünften.,0.8673403263092041
860,"sich und sind bis zum heutigen Tag noch sehr gut erhalten. Um nach Cuzco (einst die Metropole des riesigen Inkareiches) zu gelangen, mussten wir die Panamericana verlassen. Als1533 Pizarro und seine Männer in Cuzco einritten, waren sie vom Glanz der Stadt überwältigt. Eine 250m lange Goldkette umspannte den Marktplatz und dahinter erhoben","To get to Cuzco ( once the capitol of the giant Inka-Empire) we had to leave the Panamericana. When back in 1533 Pizarro and his horse artillery entered Cuzco, they have been fascinated by the brilliance of the city. A 820 feet long golden chain was spanned around the market place and behind that, they found palaces with golden door frames.","Um nach Cuzco (ehemals das Kap des Riesen Inka-Empire) zu gelangen, mussten wir die Panamericana verlassen. Als Pizarro 1533 mit seiner Pferdeartillerie in Cuzco eintrat, waren sie von der Brillanz der Stadt fasziniert. Eine 820 Fuß lange goldene Kette umspannte den Marktplatz und dahinter fanden sie Paläste mit goldenen Türrahmen.",0.8806397914886475
861,"Wenn du ersetzt werden möchtest, machst du das Wächterersatz-Zeichen des Diamanten des Unsichtbaren.","When you need to be replaced, you make the Guardian replacement sign of the Diamond of the Unseen.","Wenn Sie ersetzt werden müssen, machen Sie das Guardian-Ersatzzeichen des Diamanten des Unsichtbaren.",0.9278377890586853
862,"Sulzemoos, den 13. Januar 2009","Sulzemoos, 13 January 2009","Sulzemoos, 13. Januar 2009",0.9747868776321411
863,"Wir sollten die wirtschaftlichen Bedingungen schaffen, die es dem Euro ermöglichen würden, in der Realität zu einer eben solchen Währung zu werden.",We should create the economic conditions that would allow the euro to become just such a currency in reality.,"Wir sollten die wirtschaftlichen Bedingungen schaffen, die es ermöglichen, dass der Euro in Wirklichkeit zu einer solchen Währung wird.",0.9515766501426697
864,Wir sind glücklich Denn wir sind wieder da,# We can be whatever we want to be,"Wir können sein, was wir sein wollen",0.8621841073036194
865,1979 Direktor am Max-Planck-Institut für ausländisches und internationales Privatrecht in Hamburg,1979 Director of the Max-Planck-Institute for Comparative and International Private Law in Hamburg,1979 Direktor des Max-Planck-Instituts für Vergleichendes und Internationales Privatrecht in Hamburg,0.9474955797195435
866,"Shanghai – Mit Technologien für ein sauberes, sicheres und komfortables Autofahren präsentiert sich Bosch auf der 16. Shanghai International Automotive Exhibition (Auto Shanghai 2015).","Beijing – Bosch, a leading global supplier of automotive technology and services, is bringing its latest automotive technologies to the 13th Beijing International Automotive Exhibition (Auto China 2014).","Beijing – Bosch, ein weltweit führender Anbieter von Automobiltechnologie und -dienstleistungen, bringt seine neuesten Automobiltechnologien auf die 13. Beijing International Automotive Exhibition (Auto China 2014).",0.8420749306678772
867,"Würde ich Obst wie Ihr verkaufen, würde ich wohl verhungern.",If I were to sell fruit the way you do... I'll probably starve to death,"Wenn ich so Obst verkaufen würde, wie du es tust, würde ich wahrscheinlich verhungern.",0.9324249625205994
868,"Sie bietet die erforderliche Flexibilität, um auf Veränderungen der wirtschaftlichen Strukturen reagieren und die Geldwertstabilität mittelfristig sicherstellen zu können.",It provides the flexibility necessary to address changes in the economic structure with the aim of maintaining price stability over the medium term.,"Sie bietet die notwendige Flexibilität, um Veränderungen der Wirtschaftsstruktur mit dem Ziel zu bewältigen, die Preisstabilität mittelfristig zu erhalten.",0.9036269783973694
869,- Wir haben einen Flugplan mit.,- Can you look up things? I have a timetable over here.,Ich habe hier einen Zeitplan.,0.8661124110221863
870,"Das sind nicht nur Asiaten, sondern Kommunisten.",These aren't just Orientals. They're Communists.,"Das sind nicht nur Orientale, sondern Kommunisten.",0.9797821640968323
871,"Oh, Scheiße!","Oh, shit!",Scheiße!,0.9253753423690796
872,- Es ist genug.,- It is enough.,- Es reicht.,0.8743636608123779
873,"- Ja. Kann ich kommen, wenn du Schluss hast?",Can I come over when you're done?,"Kann ich vorbeikommen, wenn du fertig bist?",0.9234632849693298
874,- Da muss ich es gehört haben.,"Well, that must be when I heard it.","Das muss es sein, als ich es hörte.",0.8916863203048706
875,Leider bin ich aber nur im Besitz des FSX.,Leider bin ich aber nur im Besitz des FSX.,Leider bin ich aber nur im Besitz des FSX.,1.0
876,"Das ist nicht immer einfach, doch es ist der Mühe wert.","It is not always easy, but it is an effort worth making.","Es ist nicht immer einfach, aber es ist eine Anstrengung wert.",0.9361032247543335
877,"Es ist nicht ausgeschlossen, dass die Fracht zwischen verschiedenen Punkten aufzubewahren ist.",On arrival to the airport of destination the container with cargo is placed on the railway platform and afterwards dispatched to the consignee.,Bei der Ankunft am Bestimmungsflughafen wird der Container mit Ladung auf die Bahnsteige gelegt und anschließend an den Empfänger versandt.,0.8108890652656555
878,Das bayrisch Traditionelle wird im Spa mit der Verwendung von vielen verschiedenen Althölzern unterstützt.,The use of various kinds of antique wood contributes to the traditional Bavarian flair.,Die Verwendung verschiedener Arten von antikem Holz trägt zum traditionellen bayerischen Flair bei.,0.8805075287818909
879,"(2) Die Zuständigkeit gemäß Absatz 1 endet,",2. The jurisdiction conferred in paragraph 1 shall cease as soon as:,"(2) Die in Absatz 1 genannte Zuständigkeit erlischt, sobald",0.9266993403434753
880,"Nach Tahiti, Fidschi, mit einem Mädchen im Arm...","And I just start thinking about places like Tahiti, Fiji, Bora Bora.","Und ich denke an Orte wie Tahiti, Fidschi, Bora Bora.",0.8506775498390198
881,Lösungsmittel:,Solvent:,Lösungsmittel:,0.9999999403953552
882,"Jedes Jahr wird bei rund 100 000 Menschen in Europa HER2-positiver Brustkrebs diagnostiziert. Diese aggressive Form von Brustkrebs schreitet wahrscheinlich schneller fort als HER2-negativer Brustkrebs.2,3 Die Mehrzahl der Fälle von Brustkrebs werden bereits im Frühstadium der Erkrankung diagnostiziert, bevor der Krebs in andere Bereiche des Körpers streut.4,5","Every year, approximately 100,000 people in Europe are diagnosed with HER2-positive breast cancer, an aggressive type of the disease that is likely to progress more quickly than cancer that is HER2-negative. 2,3 The majority of breast cancer cases are diagnosed at an early stage of the disease, before the cancer has spread to other parts of the body. 4,5","Jedes Jahr werden in Europa rund 100.000 Menschen mit HER2-positivem Brustkrebs diagnostiziert, einem aggressiven Krankheitstyp, der wahrscheinlich schneller voranschreitet als HER2-negativer Krebs. 2,3 Die meisten Fälle von Brustkrebs werden in einem frühen Stadium der Erkrankung diagnostiziert, bevor sich der Krebs auf andere Körperteile ausgebreitet hat. 4,5",0.9228631258010864
883,"Du solltest lernen, dich zu zügeln!","Well, you should learn to control your temper.","Du solltest lernen, dein Temperament zu kontrollieren.",0.9313147664070129
884,"Versuchen wir, diese Grundsätze auf internationaleKonflikte zu übertragen.",Let us try to apply these principles to internationalconflict.,"Versuchen wir, diese Grundsätze auf internationale Konflikte anzuwenden.",0.9475449919700623
885,"Da Brocas Helm auch nach langem Suchen kein Label fand, das ihren Vorstellungen entsprach, gründeten sie ein eigenes.","After a long and fruitless search for a record label that would meet their expectations, Brocas Helm founded their own.","Nach einer langen und fruchtlosen Suche nach einem Plattenlabel, das ihren Erwartungen gerecht würde, gründete Brocas Helm seine eigene.",0.8984681367874146
886,"B&B 55 Alghero, Alghero : Leistungen","B&B 55 Alghero, Alghero : Facilities","B&B 55 Alghero, Alghero : Einrichtungen",0.9492940306663513
887,"Jetzt müssen wir einen Weg finden, wie wir wieder reinkommen und, dank dir, haben sie die Sicherheit verstärkt.","Now we have to think of a way to get back in and, thanks to you, they'll have tightened security.","Jetzt müssen wir uns einen Weg überlegen, um wieder reinzukommen, und dank Ihnen werden sie die Sicherheit verschärft haben.",0.9516446590423584
888,Autovermietung in London Wimbledon BCO-RentaCar.com © 2010 - Allgemeine Geschäftsbedingungen - Impressum,car rental in Lansing Airport BCO-RentaCar.com © 2010 - General Terms and Conditions - Legal notice,mietwagen in Lansing Flughafen BCO-RentaCar.com © 2010 - Allgemeine Geschäftsbedingungen - Impressum,0.9314802289009094
889,"Nach dem Sie die Anzahl der Fotos bestimmt haben geben Sie den Befehl, Artikel Anlegen ’ bzw. Artikel ändern, wenn sie zu einem bereits angelegten Artikel ein Foto hinzufügen möchten.",After which you want the number of photos you have determined to give the order to amend Article Create’ or article if they add to an already created an article photo.,"Danach wollen Sie die Anzahl der Fotos, die Sie bestimmt haben, um die Reihenfolge zu ändern Artikel erstellen oder Artikel zu geben, wenn sie zu einem bereits erstellten Artikel Foto hinzufügen.",0.9344989061355591
890,"Sonntag, 20. September 05:35 Uhr","Sonntag, 20. September 11:11 Uhr","Sonntag, 20. September 11:11 Uhr",0.9620503187179565
891,"Das Streckennetz der Airline umfasst aktuell mehr als 150 internationale Destinationen in Europa, Nordafrika sowie in Westasien. Seit Sommer 2014 betreibt die Germania insgesamt 23 Flugzeuge und beschäftigt mehr als 850 Mitarbeiter.","The airline‘s route network currently includes more than 150 international destinations in Europe, North Africa and West Asia. Since Summer 2014 Germania operates 23 aircraft and employs over 850 people.","Das Streckennetz der Airline umfasst derzeit mehr als 150 internationale Destinationen in Europa, Nordafrika und Westasien. Germania betreibt seit Sommer 2014 23 Flugzeuge und beschäftigt über 850 Mitarbeiter.",0.963331937789917
892,Friedliche Revolution 1989/1990 - Demokratie Jetzt,Peaceful Revolution 1989/1990 - Democracy Now,Friedliche Revolution 1989/1990 - Demokratie jetzt,1.0000001192092896
893,"Ich schätze, Sie halten es nicht für ausgeschlossen.",I guess you don't think it's out of the question.,"Ich schätze, du denkst nicht, dass es nicht in Frage kommt.",0.899185836315155
