Unnamed: 0,DE,EN,TRANSLATION,chrf_score
873,"- Ja. Kann ich kommen, wenn du Schluss hast?",Can I come over when you're done?,Can I come when you're done?,75.30133610561603
874,- Da muss ich es gehört haben.,"Well, that must be when I heard it.",- I must have heard.,23.519103743123452
875,Leider bin ich aber nur im Besitz des FSX.,Leider bin ich aber nur im Besitz des FSX.,"Unfortunately, I am only in possession of the FSX.",11.730362622955488
876,"Das ist nicht immer einfach, doch es ist der Mühe wert.","It is not always easy, but it is an effort worth making.","It's not always easy, but it's worth the effort.",58.10349549570779
877,"Es ist nicht ausgeschlossen, dass die Fracht zwischen verschiedenen Punkten aufzubewahren ist.",On arrival to the airport of destination the container with cargo is placed on the railway platform and afterwards dispatched to the consignee.,It is not excluded that the cargo is to be stored between different points.,16.608698307328062
878,Das bayrisch Traditionelle wird im Spa mit der Verwendung von vielen verschiedenen Althölzern unterstützt.,The use of various kinds of antique wood contributes to the traditional Bavarian flair.,The Bavarian Traditional is supported in the spa with the use of many different old woods.,36.96624853336503
879,"(2) Die Zuständigkeit gemäß Absatz 1 endet,",2. The jurisdiction conferred in paragraph 1 shall cease as soon as:,2. The competence referred to in paragraph 1 shall end:,42.72714343558404
880,"Nach Tahiti, Fidschi, mit einem Mädchen im Arm...","And I just start thinking about places like Tahiti, Fiji, Bora Bora.","To Tahiti, Fiji, with a girl in her arms...",23.098289135117405
881,Lösungsmittel:,Solvent:,Solvent:,100.0
882,"Jedes Jahr wird bei rund 100 000 Menschen in Europa HER2-positiver Brustkrebs diagnostiziert. Diese aggressive Form von Brustkrebs schreitet wahrscheinlich schneller fort als HER2-negativer Brustkrebs.2,3 Die Mehrzahl der Fälle von Brustkrebs werden bereits im Frühstadium der Erkrankung diagnostiziert, bevor der Krebs in andere Bereiche des Körpers streut.4,5","Every year, approximately 100,000 people in Europe are diagnosed with HER2-positive breast cancer, an aggressive type of the disease that is likely to progress more quickly than cancer that is HER2-negative. 2,3 The majority of breast cancer cases are diagnosed at an early stage of the disease, before the cancer has spread to other parts of the body. 4,5","Every year, around 100,000 people in Europe are diagnosed with HER2-positive breast cancer, which is likely to progress faster than HER2-negative breast cancer.2,3 The majority of cases of breast cancer are diagnosed at an early stage of the disease before the cancer spreads to other parts of the body.4,5",73.11973928368974
883,"Du solltest lernen, dich zu zügeln!","Well, you should learn to control your temper.",You should learn to restrain yourself!,46.1092337910955
884,"Versuchen wir, diese Grundsätze auf internationaleKonflikte zu übertragen.",Let us try to apply these principles to internationalconflict.,Let us try to transfer these principles to international conflicts.,84.0015312808117
885,"Da Brocas Helm auch nach langem Suchen kein Label fand, das ihren Vorstellungen entsprach, gründeten sie ein eigenes.","After a long and fruitless search for a record label that would meet their expectations, Brocas Helm founded their own.","Since Broca's helmet did not find a label that corresponded to their ideas even after a long search, they founded their own.",43.510072077012424
886,"B&B 55 Alghero, Alghero : Leistungen","B&B 55 Alghero, Alghero : Facilities","B&B 55 Alghero, Alghero : Benefits",67.26924012699284
887,"Jetzt müssen wir einen Weg finden, wie wir wieder reinkommen und, dank dir, haben sie die Sicherheit verstärkt.","Now we have to think of a way to get back in and, thanks to you, they'll have tightened security.","Now we need to find a way to get back in and, thanks to you, they've strengthened security.",64.3674095002213
888,Autovermietung in London Wimbledon BCO-RentaCar.com © 2010 - Allgemeine Geschäftsbedingungen - Impressum,car rental in Lansing Airport BCO-RentaCar.com © 2010 - General Terms and Conditions - Legal notice,Car rental in London Wimbledon BCO-RentaCar.com © 2010 - Terms and Conditions - Legal Notice,65.58318815991481
889,"Nach dem Sie die Anzahl der Fotos bestimmt haben geben Sie den Befehl, Artikel Anlegen ’ bzw. Artikel ändern, wenn sie zu einem bereits angelegten Artikel ein Foto hinzufügen möchten.",After which you want the number of photos you have determined to give the order to amend Article Create’ or article if they add to an already created an article photo.,"After you've determined the number of photos, enter the command to change the item creation or article if you want to add a photo to an already created article.",58.20231673826414
890,"Sonntag, 20. September 05:35 Uhr","Sonntag, 20. September 11:11 Uhr","Sunday, September 20, 05:35 a.m.",32.32595701643327
891,"Das Streckennetz der Airline umfasst aktuell mehr als 150 internationale Destinationen in Europa, Nordafrika sowie in Westasien. Seit Sommer 2014 betreibt die Germania insgesamt 23 Flugzeuge und beschäftigt mehr als 850 Mitarbeiter.","The airline‘s route network currently includes more than 150 international destinations in Europe, North Africa and West Asia. Since Summer 2014 Germania operates 23 aircraft and employs over 850 people.","The airline's route network currently comprises more than 150 international destinations in Europe, North Africa and West Asia. Since summer 2014, Germania has operated a total of 23 aircraft and employs more than 850 people.",82.82114815727932
892,Friedliche Revolution 1989/1990 - Demokratie Jetzt,Peaceful Revolution 1989/1990 - Democracy Now,Peaceful Revolution 1989/1990 - Democracy Now,100.0
893,"Ich schätze, Sie halten es nicht für ausgeschlossen.",I guess you don't think it's out of the question.,I guess you don't think it's impossible.,59.7395339433933
894,2 Er aber wandte sein Antlitz zur Wand und betete zum HERRN und sprach:,"2 Then he turned his face to the wall, and prayed unto the LORD, saying,","2 And he turned his face to the wall, and prayed to the LORD, saying,",83.33734545497042
895,"Premiere: Oktober 2, 2014","Premiere: February 5, 2010","Premiere: October 2, 2014",40.1839011333357
896,- (kichert),- (giggling),- (cheeks),6.453182234432234
897,Das dauert aber ganz schön lange.,- He's taking a long time for a business deal.,It'll take a long time.,27.26574910615972
898,"Donnerstag, 10. März 2016, 00:08 UTC+1","Mittwoch, 9. März 2016, 17:19 UTC+1","Thursday, March 10th 2016, 00:08 UTC+1",20.51396937215473
899,Pauschaler Einfuhrwert,Standard import value,Standard import value,100.0
900,"Wir stecken im Mixer fest, und jetzt sollten wir Leben retten?","Wait... we were stuck in a blender, now we're saving lives.","We're stuck in the mixer, and now we're supposed to save lives?",42.36935813370303
901,"Die Informationen und Angebote der Hirslanden Privé Karte werden an die Adresse geschickt, welche Berechtigten zuletzt mitgeteilt wurde. Jede Namens- oder Adressänderung ist Hirslanden Privé mitzuteilen, damit der Service gewährleistet werden kann.",Information and promotions concerning the Hirslanden Privé card will be sent to the last address given by the card holder. Hirslanden Privé must be notified of any name or address change in order to guarantee the service.,"The information and offers of the Hirslanden Privé card are sent to the address, which beneficiaries were last notified. Any change of name or address must be notified to Hirslanden Privé so that the service can be guaranteed.",59.106828919269574
902,"Nachdem du den Zauber in Gang gesetzt hattest, um die Tore zum Himmel zu schließen, ist all seine Gnade verloren gegangen?","After you cast the spell to close the Gates of Heaven, was there any of his Grace left?","After you set the spell in motion to close the gates to heaven, has all his grace been lost?",43.53821304699183
903,"* GNU Octave, eine Software zur numerischen Lösung mathematischer ProblemeDie Abkürzung OCTAVE steht für:* Operationally Critical Threat, Asset, and Vulnerability Evaluation, ein Ansatz zum Management von Informationssicherheitsrisiken des Software Engineering Institute der Carnegie Mellon UniversitySiehe auch:* Oktave* Oktave (Begriffsklärung)","'Octave' may also refer to:== Computing ==* GNU Octave, a program for performing numerical analysis, mostly compatible with MATLAB* OCTAVE, ""Operationally Critical Threat, Asset, and Vulnerability Evaluation"" framework developed by Carnegie Mellon and most commonly used in the defense industry.","*GNU Octave, a software for solving mathematical problemsThe abbreviation OCTAVE may refer to:*Operationally Critical Threat, Asset, and Vulnerability Evaluation, an approach to the management of information security risks at the Software Engineering Institute of Carnegie Mellon University",46.544186649420816
904,Themba lebt mit seiner Mutter Mandisa und der jüngeren Schwester in der Provinz Ostkap.,Themba lives in a shabby round hut with his mother Mandisa and his younger sister Nomtha in a small village in southeastern South Africa. Their father has gone missing in a mine.,Themba lives with his mother Mandisa and his younger sister in the province of Eastern Cape.,40.6964383464485
905,Das HTML-Template wurde nach den Spezifikationen für XHTML 1.0 erstellt.,The included default HTML template is written to the the specifications of XHTML 1.0.,The HTML template was created according to the specifications for XHTML 1.0.,50.803721896313625
906,"Die Männer und Frauen wurden in separaten Laderäumen des Schiffes untergebracht, wo es an grundlegenden sanitären Bedingungen mangelte.","Men and women were put in separate holds on the ship, where they were deprived of basic sanitary conditions and mistreated by the soldiers.","The men and women were accommodated in separate cargo bays of the ship, where there was a lack of basic sanitary conditions.",54.91522144306054
907,Das war meine Reaktion.,That's how I reacted to it.,That was my reaction.,25.317908372971637
908,"Einer der Insassen, ein Mädchen, versuchte letzte Nacht auszubrechen.","Well, one of the inmates, a girl, she tried to escape last night.","One of the inmates, a girl, tried to escape last night.",79.65034589297652
909,"Hier gibt es erhebliche Potenziale, die den Landwirten in vielen Regionen sinnvolle Anbaualternativen bieten und gleichzeitig positive Effekte auf die Umwelt haben.","These offer farmers in many regions great potential for viable alternative crops while, at the same time, having a positive effect on the environment.",There are considerable potentials here that offer farmers in many regions reasonable alternative crops and at the same time have positive effects on the environment.,71.61406677563691
910,Wir fühlen uns durchaus nicht vernachlässigt.,"We feel in no way neglected, Counsellor.",We don't feel neglected at all.,33.423153193563806
911,"Sie werden damit beginnen, die ersten Anzeichen einer erhöhten Muskelmasse, das Wachstum im ganzen Körper spüren.","You will begin to feel the first signs of increased muscle mass, growth throughout the body.","You will begin to feel the first signs of increased muscle mass, growth throughout the body.",100.0
912,"Sie haben zwei Huren, Kable.","You go two whores, Kable.","You have two whores, Kable.",73.06352454524182
913,Il-Mae ist ins Krankenhaus gegangen.,Il-mae went to the hospital.,Il-Mae went to the hospital.,84.83344945587508
914,Ich kann es tun.,I can do it.,I can do it.,100.0
915,- Das stimmt.,"- She died nine years ago, right?",- That's right.,14.351756559563853
916,"Für diese Option ist 0,5 CFM bei 100-120 psi Druckluft erforderlich.",This option requires .5 CFM at 100–120 psi of compressed air.,This option requires 0.5 CFM at 100-120 psi compressed air.,77.31430924993808
917,"gestützt auf den Vertrag zur Gründung der Europäischen Gemeinschaft, insbesondere auf Artikel 95,","Having regard to the Treaty establishing the European Community, and in particular Article 95 thereof,","Having regard to the Treaty establishing the European Community, and in particular Article 95 thereof,",100.0
918,"17.08.2015, 11:07 Uhr Deutsch English","17.08.2015, 09:22 Uhr Deutsch English","17.08.2015, 11:07 Uhr Deutsch English",73.344221763762
919,Internationalen Manner Tag in Pakistan,International Men's Day in Pakistan,International Mans Day in Pakistan,81.37814349606299
920,"Das Getränk heißt: ""Seven and Seven"".",Have you?,"The drink is called ""Seven and Seven"".",5.407712887277926
921,Du musst mir vertrauen.,You need to trust me.,You have to trust me.,54.873945498945496
922,"36 Wer an den Sohn glaubt, der hat das ewige Leben. Wer aber dem Sohn nicht gehorsam ist, der wird das Leben nicht sehen, sondern der Zorn Gottes bleibt über ihm.",36 He that believeth on the Son hath everlasting life: and he that believeth not the Son shall not see life; but the wrath of God abideth on him.,"36 He who believes in the Son has eternal life; but he who does not obey the Son will not see life, but the wrath of God remains upon him.",47.76353383470078
923,Datiert von heute.,Dated today.,Dated today.,100.0
924,Heute ist der perfekte Tag zum Sterben.,Today is a good day to die.,Today is the perfect day to die.,52.79578216302229
925,Schlaft.,Go to sleep.,Sleep.,28.464208266588216
926,"Ein charmant ironischer Blick in die Zukunft, auf die Grenzen von Menschlichkeit und auf den ewigen Wunsch nach Unsterblichkeit.","A charming and ironic view of the future, the limits of humanity and our desire for immortality.","A charming ironic view of the future, the limits of humanity and the eternal desire for immortality.",85.06122548379513
927,"Meine Mutter sagte immer, ...es gibt drei Dinge im Leben, die einen glücklich machen.",My mother always said that there are three things in life that make happy.,My mother always said there are three things in life that make you happy.,87.1032791820457
928,Das subjektive Dasein und objektive Anderssein des Gesetzes der Bewegung beschränkt sie nicht!,"And unaffected by the Laws of Motion, in any objective reality or subjective non- reality...",The subjective existence and objective differentness of the law of movement does not restrict it!,33.46889732703397
929,Sie gingen beide hinüber in ihre Wohnung.,They both went over to her apartment.,They both went over to their apartment.,83.65752710307588
930,"Los, Männer, macht schon!","Stay away. Go on, men.","Come on, men, come on!",19.56765456765457
931,Nehmen Sie Remeron nicht ein in Kombination mit:,Take special care with Remeron Use in children and adolescents under 18 years of age Remeron should normally not be used for children and adolescents under 18 years.,Do not take Remeron in combination with:,10.708572025917109
932,"9:44 Azel aber hatte sechs Söhne; die hießen: Asrikam, Bochru, Ismael, Searja, Obadja, Hanan. Das sind die Kinder Azels.","9:44 And Azel had six sons, whose names are these, Azrikam, Bocheru, and Ishmael, and Sheariah, and Obadiah, and Hanan: these were the sons of Azel.","9:44 And Azel had six sons, whose names were: Azrikam, Bochru, Ishmael, Seariah, Obadiah, Hanan. These are the sons of Azel.",63.87550158864457
933,"ostafrika, 18. oder 19. jahrhundert.","east africa, 18th or 19th century.","East Africa, 18th or 19th century.",83.29239909312372
934,Produkt 2 / 3 Zurück zur Übersicht,Product 4 / 12 Back to Overview,Product 2 / 3 Back to overview,55.952514859378155
935,Wie geht es? Deine Partnerin im Verbrechen?,This must be your partner in crime.,"How are you, your partner in crime?",63.722487657270264
936,Der Artikel auch einen Überblick über die Geschichte hinter der Entwicklung und gibt einen kleinen Vorgeschmack in die Atmosphäre des Spiels.,The article well summarizes the story behind the development and gives a sneak preview into the atmosphere of the game.,The article also provides an overview of the story behind the development and gives a small foretaste of the atmosphere of the game.,69.35112684030754
937,Imhotep selbst erklärte ihre Tage für gezählt.,Imhotep himself declared your days were numbered.,Imhotep himself declared her days numbered.,71.80084159950553
938,Das wird teuer.,It gets expensive.,It's gonna be expensive.,53.629979052060925
939,"Vielen Dank für die Suche nach die Chance, durch diese Revitol Entfernung von Narben Creme in Südafrika schreiben Blog-Post auf unserer Website zu lesen.",Many thanks for finding a chance to read through this Revitol scar removal cream in South Africa review blog post on our website.,Thank you for searching for the chance to read through this Revitol scar removal cream in South Africa writing blog post on our website.,76.42714057897274
940,"Du hast gesagt, die Strafzettel sind egal. Es sollte cool wirken.",- You told me I don't have to worry about the tickets.,You said the tickets didn't matter.,29.561980161661566
941,"Die Installation eines Spieles sollte so schnell, einfach und problemlos wie möglich sein. Idealerweise sollten die Anwender überhaupt keine Installations-Dialoge sehen. Sie sollten in der Lage sein, die CD einfach ins Laufwerk einzulegen und mit dem Spiel zu beginnen.","Installing a game should be as quick, straightforward, and as painless as possible for the end user. Ideally, end users should not even see an installation UI; they should just be able to drop the game CD in the tray and begin playing.","The installation of a game should be as fast, easy and easy as possible. Ideally, users should not see any installation dialogs at all. You should be able to insert the CD easily into the drive and start playing.",45.30582781970912
942,"Photos von mir gibt es leider keine, aber dafür von den Nachtagenten (wer mich findet bekommt ein Gummibärchen ;-)).","Photos von mir gibt es leider keine, aber dafür von den Nachtagenten (wer mich findet bekommt ein Gummibärchen ;-)).","There are unfortunately no photos of me, but for that from the afterdays (who finds me gets a gummy bear ;-)).",19.01917557724144
943,"Ich war besorgt, jeden Tag.",I worried a lot. (LAUGHS),I was worried every day.,28.734800738609394
944,"Alle die Regierungsumbildungen hatten eine positive Bedeutung nur für die Akteure des Schauspiels, für die Nation aber fast stets nur negative Ergebnisse.",All these Cabinet reconstructions brought some positive advantage only to the actors who took part in the play; but the results were almost always quite negative as far as the interests of the people were concerned.,"All the government transformations had a positive significance only for the actors of the spectacle, but for the nation almost always only negative results.",35.94315440185924
945,"Das sind die, deren Werke im Diesseits und Jenseits wertlos sind, und sie werden keine Helfer haben.","They are the ones whose deeds have become worthless in this world and the Hereafter, and for them there will be no helpers.","Those are they whose works are worthless in this world and in the Hereafter, and they will have no helpers.",59.537893710576306
946,"Fällt sie in die Säure, sind die Taujeeraner verloren.","If it falls into the acid, the Taujeerians are doomed.","If it falls into the acid, the Taujeerans are lost.",77.86266721226123
947,Ich habe Sie nicht angefasst.,I haven't got my hand on you.,I didn't touch you.,14.093638702752695
948,Bewahren Sie den Flakon am Besten im Kühlschrank auf.,"For greater effectiveness, place the bottle of solution in the refrigerator.",Keep the bottle in the refrigerator.,39.11170516632643
949,Schlussbemerkungen,Final observations,Final remarks,21.34844949057125
950,Na dann... sollten wir vielleicht einfach reingehen.,Well then... maybe we ought to just go in.,Well... maybe we should just go in.,45.3375986031609
951,"Die Macht, die wir durch die kartellrechtlichen Strafen haben, ist eine wahre Macht, Kartelle zu unterbinden, wettbewerbswidrige Praktiken zu verhindern und die Verbraucher in den Vordergrund zu rücken.","The power that we have in terms of fines in antitrust cases is a real power to break cartels, to prevent anti-competitive practices, and to put the consumer first.","The power we have through antitrust penalties is a real power to stop cartels, to prevent anti-competitive practices and to put consumers first.",67.77197568860731
952,"Clark beschlossen, dass die Forderung von Michael Cherney Wohnen (in Israel) an rossiyaninu Oleg Deripaska Mai in London zu hören. Prüfung des Anspruchs auf dem Territorium von Russland ist mit Risiken verbunden, erläutert die Entscheidung von Clarke (von Bloomberg zitiert): “die Möglichkeit, einen Vertrag zu töten, Verhaftung am erfundenen Gebühren und das Fehlen eines fairen Verfahrens”.","Clark decided that the claim of Michael Cherney (living in Israel) to rossiyaninu Oleg Deripaska may be heard in London. Consideration of the claim on the territory of Russia is associated with risks, explains the decision of Clarke (quoted by Bloomberg): “the possibility of a contract killing, arrest on trumped-up charges and lack a fair trial”.","Clark decided to hear the demand of Michael Cherney living (in Israel) at rossiyaninu Oleg Deripaska May in London. Examination of the claim on the territory of Russia is associated with risks, explains the decision of Clarke (quoted by Bloomberg):",63.265213792169185
953,"Wir müssen die wirtschaftlichen Folgen des Problems überwachen und sicherstellen, daß die Auswirkungen minimal bleiben.",We must monitor the economic consequences of the problem and ensure the effects are minimal.,We must monitor the economic consequences of the problem and ensure that the effects remain minimal.,90.79016692119315
954,Es fehlt auch MINDESTENS ein Buchstabe in jedem Wort.,At LEAST one letter missing in each word also.,There is also at least one letter missing in each word.,70.7096475443488
955,vom 26. September 1990,of 26 September 1990,of 26 September 1990,100.0
956,"Es ist auch ziemlich klar, dass wir keine Situation haben wollen, in der junge Menschen übergewichtig zu werden drohen, was im späteren Leben zu ernsten Problemen führt, nicht nur für ihre eigene Gesundheit, sondern auch für die Gesellschaft.","It is quite obvious that the nutrition and health of young people is very important, and not only to the Commission.","It is also quite clear that we do not want to have a situation in which young people threaten to become overweight, leading to serious problems in later life, not only for their own health, but also for society.",35.42909758967402
957,Provozier mich bloß nicht.,"Don't provoke me, OK?",Don't provoke me.,82.47762218711755
958,Die Richtlinie 2012/32/EU der Kommission vom 25. Oktober 2012 zur Änderung der Richtlinie 96/98/EG des Rates über Schiffsausrüstung [1] ist in das EWR-Abkommen aufzunehmen.,Commission Directive 2012/32/EU of 25 October 2012 amending Council Directive 96/98/EC on marine equipment [1] is to be incorporated into the EEA Agreement.,Commission Directive 2012/32/EU of 25 October 2012 amending Council Directive 96/98/EC on marine equipment [1] is to be incorporated into the EEA Agreement.,100.0
959,Soll ich bis drei zählen?,Shall I count to 3?,Do you want me to count to three?,32.58646226547132
960,"Charles, was sehen Sie auf dem Bildschirm?","Now, Charles, would you like to look at the screen and tell me what you see?","Charles, what do you see on the screen?",34.580756917065415
961,Die technisch einfachen und kostengünstigen Plasmaschneidanlagen der CUTLINE-Reihe sind als flüssigkeitsgekühlte Version verfügbar und bieten somit für fast jeden Einsatzzweck die passende Lösung. Sie eigenen sich darüber hinaus zum Plasmafugen - als saubere und effiziente Alternative zum Fugen mit Kohleelektroden.,The technically simple and cost-efficient plasma cutting units of the CUTLINE series are available as liquid-cooled versions thereby providing the right solution for almost every application. The very robust models are additionally suitable for plasma gouging - a clean and efficient alternative to gouging with carbon electrodes.,The technically simple and cost-effective plasma cutting systems of the CUTLINE series are available as a liquid-cooled version and thus offer the right solution for almost every purpose. They are also suitable for plasma jointing - as a clean and efficient alternative to jointing with carbon electrodes.,70.18374239496362
962,Gehen Sie.,Go on home.,Go away.,6.911718504555451
963,Privater Verbrauch,Groes fixed cap.format,Private consumption,10.688103901296078
964,Eintauchen ins Museum,Immersing in the Museum,Immerse yourself in the museum,43.30336885921341
965,"Ja, das stimmt. Ich habe die Birne klar gekriegt.","Yes, my head is clear.","Yeah, that's right.",10.691076240291647
966,Die Familien sind recht zuverlässig mit den Abholungen.,The families are pretty reliable with the pickups.,The families are quite reliable with the pickups.,79.44839418579923
967,Wir haben irgendwie Schluss gemacht.,We kind of broke up.,We kind of broke up.,100.0
968,Gruppe 2 andere international geregelte Arten und größere international nicht geregelte Beifangarten;,"Group 2 Other internationally regulated species and major non-internationally regulated by-catch species,",Group 2 other internationally regulated species and larger international non-regulated by-catch species;,80.86711605817064
969,"Die Arbeitslosigkeit liegt bei 70%, die Inflation bei über 100%, und 50% des Landes werden nicht mehr bewirtschaftet.","Unemployment is running at 70%, inflation is at over 100% and 50% of the land is no longer being farmed.","Unemployment is 70%, inflation is over 100%, and 50% of the country is no longer managed.",63.12888381764263
970,Wir laden Sie herzlich ein unseren ETG-Gemeinschaftsstand in Halle 2/338 auf der diesjährigen SPS IPC Drives in Nürnberg zu besuchen!,"We cordially invite you to visit our 2015 ETG Joint Booth in hall 2/338 at this year's SPS IPC Drives from 24th to 26th November in Nuremberg, Germany.",We cordially invite you to visit our ETG joint stand in Hall 2/338 at this year's SPS IPC Drives in Nuremberg!,61.30290019576219
971,Sondern Selbstmord.,It's suicide.,It's suicide.,100.0
972,"Er kennt Augereau auch. Es ist eine Manie bei ihm. Sieht er eine Frau, muss er sie zwicken.","He knows Augereau as well as I do, and that as soon as he sees a woman, he can't stop himself from pinching her...","He knows Augereau too, there's a mania with him, and if he sees a woman, he has to tweak her.",40.533701097229596
973,"5:1 4:14 Aber nun, du Kriegerin, rüste dich! denn man wird uns belagern und den Richter Israels mit der Rute auf den Backen schlagen.","{5:1} Now you will be devastated, you daughter of a robber. They have placed a blockade against us, with a rod they will strike the jaw of the judge of Israel.","5:1 4:14 But now, you woman of war, prepare yourself; for we shall be besieged, and the judge of Israel shall smite with the rod upon the cheeks.",31.000699779685554
974,Das ist das Gleiche.,Same difference.,That's the same thing.,10.47460810269547
975,Die DNS Ihres Sohnes ist überall. - Das muss sich um einen Fehler handeln.,There has to be some kind of mistake.,Your son's DNA is everywhere.,12.773318256219412
976,EREC-Konferenz über erneuerbare Energiequellen für Inseln,EREC conference on renewable energy sources for islands,ERAC Conference on Renewable Energy Sources for Islands,59.36136462510352
977,Spitznamen drücken Zuneigung aus. Es ist eine Anrede unter Freunden.,"Nicknames generally denote fondness, a diminutive shared between friends.",Nicknames express affection. It's a salutation among friends.,28.650361351852677
978,"Gleichzeitig gilt es jedoch, jegliche Verletzung der Wettbewerbsbestimmungen und jegliche schwere Störungen des Gleichgewichts auf den Märkten zu vermeiden, und deshalb müssen diese Beihilfen reglementiert werden.","At the same time, it is, of course, essential to avoid any disturbance of competition conditions or of the markets, hence the importance of regulating such aid.","At the same time, however, it is necessary to avoid any breach of competition rules and any serious disturbance of the balance on the markets, and this aid must therefore be regulated.",50.82893886601649
979,Die Unerschrockenen ermordete er.,"Whom he couldn't corrupt, he terrified or murdered.",He murdered the intrepid.,22.049105207710372
980,Err:510,"From 2005 to 2008, the draft was held in the city that hosted the NCAA Women's Final Four.",Page 510,1.145475372279496
981,"Mittwoch, den 29. Juni Dienstag, den 28. Juni durchschnittlich","Wednesday, 29 of June Tuesday, 28 of June at the average","Wednesday, 29 of June Tuesday, 28 of June at the average",100.0
982,"Dadurch würden die Aussprachen in diesem Hause sicherlich viel einfacher werden, allerdings auf Kosten der proportionalen Vertretung.","This will certainly simplify debates in this Chamber tremendously, but to the detriment of representativeness.","This would certainly make the debates in this House much easier, but at the expense of proportional representation.",42.61846841967818
983,"Adresse: VIA VENTISETTE APRILE, 14 - Florenz, Italien","Address: Via Fiume 5 - Florence, Italy","Address: VIA VENTISETTE APRILE, 14 - Florence, Italy",57.82056534448958
984,Auf zwei Karten um 1540 wurden Gletscher erstmals mit Namen bezeichnet: auf der Karte der Schweiz von Aegidius Tschudi und auf der Carta Marina von Nordeuropa von Olaus Magnus. Dies geschah offensichtlich nach einem Gletschervorstoss in den Dreissigerjahren des 16.Jahrhunderts.,"On two maps dating back to 1540, glaciers had been indicated by lettering: on the map of Switzerland by Aegidius Tschudi and on the Carta Marina of North Europe by Olaus Magnus. This had certainly been done after a glacial advance in the thirties of the 16thcentury.",On two maps around 1540 glaciers were first named by name: on the map of Switzerland by Aegidius Tschudi and on the Carta Marina of Northern Europe by Olaf Magnus. This happened obviously after a glacier advance in the thirties of the 16th century.,69.04507353003507
985,Das Olivenöl war sehr lecker !!,The olive oil was delicious !!,The olive oil was very tasty!!,57.23842709540649
986,Das Versenden unerwünschter (Massen-) eMails ist ein ernstes Problem und wird von 4reg.net in keiner Weise toleriert.,The abuse and misuse of eMail is a serious problem and is tolerated in no way by 4reg.net!,Sending unwanted (mass) emails is a serious problem and is not tolerated by 4reg.net in any way.,54.44928425129818
987,"- der Teilnahme an Fach-Messen und Ausstellungen,",- the participation to specialized trade fairs,"- participation in trade fairs and exhibitions,",52.277621027621024
988,und dann gehen wir höllisch ab.,And then we go boom.,And then we're going hellish.,49.90969433701982
989,- Ich habe Respekt vor Ihrem... geistlichen Gewand.,- I have respekt for your... religious robe.,- I have respect for your... spiritual garment.,49.010752387302354
990,"Die Mitglieder von CLUSTER (Consortium Linking Universities of Science and Technology for Education and Research), einer Vereinigung von zwölf naturwissenschaftlich-technischen Universitäten Europas, verabschiedeten die Kooperationsvereinbarung „Harbin Roadmap“. „Die Harbin Roadmap formuliert konkrete Schritte zur Kooperation.","The members of CLUSTER (Consortium Linking Universities of Science and Technology for Education and Research), an association of twelve natural scientific and technical European universities, approved the ""Harbin Roadmap"" cooperation agreement. ""The Harbin Roadmap sets down concrete steps towards cooperation.","The members of CLUSTER (Consortium Linking Universities of Science and Technology for Education and Research), an association of twelve scientific and technical universities in Europe, adopted the cooperation agreement ""Harbin Roadmap"". ""The Harbin Roadmap formulates concrete steps for cooperation.",82.6181986481355
991,"Der Gouverneur von Tschetschenien, Ramzan Khadirov, bemerkte hingegen, dass die Verdächtigten nicht in Russland gelebt hatten, und schloss im Voraus alle Verbindungen mit seinem Land aus.","Meanwhile, the governor of Chechnya, Ramzan Khadirov, noting that the suspects had not lived in Russia, hastened to denounce any ties with his country.","The governor of Chechnya, Ramzan Khadirov, however, noted that the suspects had not lived in Russia and ruled out all ties with his country in advance.",70.65520074109432
992,MehrBildervonuns...,Morepicturesaboutus...,MorePicturesofus...,40.7469436462983
993,Mir wird schwindelig wenn ich zu schnell aufstehe.,I get dizzy if I stand up too fast.,I get dizzy when I get up too fast.,56.471043449304325
994,KUKA entscheidet sich für die Entwicklung eines völlig neuen Robotertyps: des IR 6/60. Er hat sechs elektromechanisch angetriebene Achsen und ist mit einer Winkelhand ausgerüstet.,1976 The IR 6/60 KUKA decides to develop a completely new robot model: the IR 6/60. This robot likewise has six electromechanically driven axes and is fitted with an offset wrist.,KUKA decides to develop a completely new robot type: the IR 6/60. It has six electromechanically driven axes and is equipped with an angle hand.,64.45069306538936
995,Er bringt uns an einen sicheren Ort.,He wants to take us to a safer place.,He's taking us to a safe place.,43.14468745206987
996,Auch dieser Bereich ist zunehmend von größeren Mengen und niedrigeren Margen bestimmt.,High volumes and lower margins tend to typify this area.,"This area, too, is increasingly affected by larger quantities and lower margins.",46.14105053650238
997,"Ich hoffe fast, dass sie im Koma bleibt.",I almost hope she stays in a coma.,I almost hope she stays in a coma.,100.0
998,"Wenn KDE erst einmal installiert ist, erschließen sich die meisten Sachen durch das Hilfesystem oder durch Ausprobieren. Benutzer von Windows oder MacOS ® werden sich sehr schnell zurecht finden.","Now that KDE is installed on the system, most things can be discovered through the help pages, or just by pointing and clicking at various menus. Windows ® or Mac ® users will feel quite at home.","Once KDE is installed, most of the things can be accessed through the help system or by trying them out. Users of Windows or MacOS® will find their way very quickly.",41.806416755548256
999,Gewicht: 0.15 kg,Weight: 2.3 kg,Weight: 0.15 kg,54.34378449886602
