Unnamed: 0,de,uk,TRANSLATION,BLEURT_Score,UK
945.0,Dein Erfolg ist das Ergebnis deiner harten Arbeit.,Твій успіх - результат твоєї важкої праці.,Dein Erfolg ist das Ergebnis deiner harten Arbeit.,0.9076040983200073,
946.0,Dein Französisch ist perfekt.,У тебе досконала французька.,Dein Französisch ist perfekt.,0.9251571893692017,
947.0,Dein Französisch ist schon viel besser geworden.,Твоя французька стала набагато краща.,Dein Französisch ist schon viel besser geworden.,0.91317218542099,
948.0,Dein Freund ist hier.,Твій друг тут.,Dein Freund ist hier.,0.9245562553405762,
949.0,Dein Führerschein ist abgelaufen.,Твої водійські права прострочені.,Dein Führerschein ist abgelaufen.,0.9022812843322754,
950.0,Dein Geld brauch ich nicht. Ich brauche deine Zeit.,Мені не потрібні твої гроші. Мені потрібен твій час.,Dein Geld brauch ich nicht. Ich brauche deine Zeit.,0.9135226607322693,
951.0,Dein Haus ist fantastisch.,Твій будинок просто фантастичний.,Dein Haus ist fantastisch.,0.9281817078590393,
952.0,Dein Haus muss repariert werden.,Твій будинок потребує ремонту.,Dein Haus muss repariert werden.,0.9122899770736694,
953.0,Dein Hund biss mich in die Hand.,Твій собака вкусив мене за руку.,Dein Hund biss mich in die Hand.,0.9167096018791199,
954.0,Dein Hund hat mich in die Hand gebissen.,Твій собака вкусив мене за руку.,Dein Hund hat mich in die Hand gebissen.,0.915019154548645,
955.0,Dein Kleid gefällt mir.,Мені подобається твоя сукня.,Dein Kleid gefällt mir.,0.922455906867981,
956.0,Dein Kleid ist schon nicht mehr in Mode.,Твоє плаття вже вийшло з моди.,Dein Kleid ist schon nicht mehr in Mode.,0.9132315516471863,
957.0,Dein Reißverschluss ist offen.,У тебе розстебнута ширінька!,Dein Reißverschluss ist offen.,0.9130368828773499,
958.0,Dein Vorschlag gefällt mir.,Мені подобається твоя пропозиція.,Dein Vorschlag gefällt mir.,0.9240502119064331,
959.0,Dein Wort in Gottes Ohr!,Твої б слова та богу в вуха!,Dein Wort in Gottes Ohr!,0.9296737909317017,
960.0,Delfine und Wale sind keine Fische.,Детьфіни та кити не риби.,Delfine und Wale sind keine Fische.,0.9094997644424438,
961.0,"Dem nach zu urteilen, was sie sagt, ist er schuldig.","Судячи з того, що вона каже, він винний.","Dem nach zu urteilen, was sie sagt, ist er schuldig.",0.9167006015777588,
962.0,Den Apfel habe ich gegessen.,Я з'їв яблуко.,Den Apfel habe ich gegessen.,0.9231123924255371,
963.0,Den Film will ich noch einmal sehen.,Я хочу подивитися цей фільм ще раз.,Den Film will ich noch einmal sehen.,0.9313445687294006,
964.0,Denke an deine Zukunft!,Подумай про своє майбутнє.,Denke an deine Zukunft!,0.9232397079467773,
965.0,"Denke daran, dass du Staub bist.","Пам’ятай, що ти порох.","Denke daran, dass du Staub bist.",0.9160164594650269,
966.0,Denke darüber nach.,Поміркуй над цим.,Denke darüber nach.,0.9227880835533142,
967.0,"Denken Sie, Tom ist betrunken?","Гадаєте, Том п'яний?","Denken Sie, Tom ist betrunken?",0.9033896327018738,
968.0,Denke über deine Zukunft nach!,Подумай про своє майбутнє.,Denke über deine Zukunft nach!,0.9052842855453491,
969.0,Denk mal drüber nach.,"Подумай про це, будь ласка.",Denk mal drüber nach.,0.9198418855667114,
970.0,Denkst du auf Französisch?,Ти думаєш французькою?,Denkst du auf Französisch?,0.8967217206954956,
971.0,"Denkst du, dass ich meine Zeit vertue?","Гадаєш, я марную свій час?","Denkst du, dass ich meine Zeit vertue?",0.8996068239212036,
972.0,"Denkst du, Tom ist betrunken?","Гадаєш, Том п'яний?","Denkst ду, Tom ist betrunken?",0.5271774530410767,
973.0,"Denkt ihr, Tom ist betrunken?","Гадаєте, Том п'яний?","Denkt ihr, Tom ist betrunken?",0.9003037214279175,
974.0,Den Studenten gefällt es.,Студентам він подобається.,Den Studenten gefällt es.,0.9170766472816467,
975.0,Den Tapferen hilft das Glück.,Доля посміхається сміливим.,Den Tapferen hilft das Glück.,0.9208416938781738,
976.0,Der Affe fiel vom Baum.,Мавпа упала з дерева.,Der Affe fiel vom Baum.,0.9187923669815063,
977.0,Der alte Hund bellte.,Старий пес загавкав.,Der alte Hund bellte.,0.9152462482452393,
978.0,Der alte Mann gab ihr eine kleine Puppe.,Цей дідусь подарував їй маленьку ляльку.,Der alte Mann gab ihr eine kleine Puppe.,0.9000895619392395,
979.0,Der Alte schenkte ihr eine kleine Puppe.,Цей дідусь подарував їй маленьку ляльку.,Der Alte schenkte ihr eine kleine Puppe.,0.8960063457489014,
980.0,Der Anfang der Geschichte ist interessant.,Початок розповіді цікавий.,Der Anfang der Geschichte ist цікавий.,0.2026514858007431,
981.0,Der Antisemitismus ist der Sozialismus der dummen Kerle.,Антисемитизм - це соціалізм для дурнів.,Der Antisemitismus ist der Sozialismus der dummen Kerle.,0.9087932705879211,
982.0,Der Apfel fiel vom Baum.,Яблуко впало з дерева.,Der Apfel fiel vom Baum.,0.9220460057258606,
983.0,Der Apfel ist gelb.,Це яблуко жовте.,Der Apfel ist gelb.,0.9236017465591431,
984.0,Der Apfel ist gelb.,Яблуко жовте.,Der Apfel ist gelb.,0.9236017465591431,
985.0,Der Apfel ist noch nicht reif.,Яблуко ще не стигле.,Der Apfel ist noch nicht reif.,0.9162191152572632,
986.0,Der Apfel ist vom Baum gefallen.,Яблуко впало з дерева.,Der Apfel ist vom Baum gefallen.,0.9176954627037048,
987.0,Der Architekt adaptierte das Haus an die Bedürfnisse alter Menschen.,Архітектор пристосував будинок під потреби похилих людей.,Der Architekt adaptierte das Haus an die Bedürfnisse alter Menschen.,0.8992083668708801,
988.0,"Der Arzt riet ihm ihm, mit dem Rauchen aufzuhören.",Лікар порадив йому кинути палити.,"Der Arzt riet ihm ihm, mit dem Rauchen aufzuhören.",0.9080707430839539,
989.0,Der Aufzug funktioniert heute nicht.,Ліфт сьогодні не працює.,Der Aufzug funktioniert heute nicht.,0.9085800647735596,
990.0,Der Ausländer konnte überhaupt kein Japanisch.,Іноземець взагалі не знав японської.,Der Ausländer konnte überhaupt kein Japaneseisch.,0.8958504796028137,
991.0,Der Autor hat einen schönen Stil.,У автора гарний стиль.,Der Autor hat einen schönen Stil.,0.9041874408721924,
992.0,Der Bahnhof ist ganz in der Nähe des Hotels.,Станція знаходиться біля готелю.,Der Bahnhof ist ganz in der Nähe des Hotels.,0.9085018038749695,
993.0,Der Bär frisst einen Apfel.,Ведмідь їсть яблуко.,Der Bär frisst einen Apfel.,0.9153430461883545,
994.0,Der Bär hat einen kurzen Schwanz.,У ведмедя короткий хвіст.,Der Bär hat einen kurzen Schwanz.,0.9108686447143555,
995.0,Der Baum ist grün.,Дерево зелене.,Der Baum ist grün.,0.9207520484924316,
996.0,Der Beamer funktioniert nicht.,Проектор не працює.,Der Beamer funktioniert nicht.,0.9064559936523438,
997.0,Der Beamer geht nicht.,Проектор не працює.,Der Beamer geht nicht.,0.9090354442596436,
998.0,Der Berg ist mit Schnee bedeckt.,Гора вкрита снігом.,Der Berg ist mit Schnee bedeckt.,0.9074351191520691,
999.0,Der Bleistift ist schwarz.,Олівець чорний.,Der Bleistift ist schwarz.,0.9174085855484009,
,,,,874.7996535375714,Total Score
,,,,0.8747996535375714,Mean Score
