Unnamed: 0,DE,EN,TRANSLATION,bertscore
791,Die Messwerte können nun mit jedem OPC-Client abgerufen werden.,The measured values can now be polled by any OPC client.,Die Messwerte können nun von jedem OPC-Client abgefragt werden.,0.9663512110710144
792,"Wir werden jedoch nicht akzeptieren, daß das gemeinschaftliche Konzept für die Regionen in äußerster Randlage durch das Konzept der Insellage verwässert wird, denn Inselregionen, die sich in äußerster Randlage befinden, haben aufgrund ihrer Entfernung vom europäischen Festland noch viel mehr Nachteile als Inseln im allgemeinen.","But we do not accept that the Community concept of outermost region should become diluted in the concept of island region. The fact is that the outermost island regions, because of their remoteness from the continent of Europe, are faced with more disadvantages than islands in general.","Wir sind jedoch nicht damit einverstanden, daß das Gemeinschaftskonzept des Gebiets in äußerster Randlage durch das Konzept des Inselgebiets verwässert wird, denn die Inselregionen in äußerster Randlage sind aufgrund ihrer Abgelegenheit vom europäischen Kontinent mit größeren Nachteilen konfrontiert als die Inseln im allgemeinen.",0.9222502112388611
793,Monsieur... dieser Junge gehört zu mir.,Monsieur this child belongs to me.,"Mein Herr, dieses Kind gehört mir.",0.908630907535553
794,Wir können jetzt gehen.,We can go now.,Wir können jetzt gehen.,1.0000001192092896
795,Tyrrhenisches Meer (27),Tyrrhenian Sea (27),Tyrrhenisches Meer (27),1.0000001192092896
796,Wunderbar.,Excellent.,Sehr gut.,0.7337043285369873
797,"- Nein, nein, es ist okay.","- No, no, it's okay.","- Nein, nein, es ist okay.",1.0
798,"Ich habe geduscht, die Dukaten aus meiner du-weißt-schon-was gezogen... den Kopf oben gehalten und mit meinem Leben weitergemacht.","I showered,plucked the sequins from my hoo-hoo... held my head up,got on with my life.","Ich duschte, pflückte die Pailletten von meinem hoo-hoo... hielt meinen Kopf hoch, machte mit meinem Leben weiter.",0.8708635568618774
799,[10:48:29] xxx: ich habe dir doch gesagt dass ich in Teilzeit arbeite,[16:08:16] xxx: give me the name and adress of the hospital.,16: 08: 16 xxx: gib mir den Namen und die Adresse des Krankenhauses.,0.8308838605880737
800,Lausanne - Die Alpiq Holding AG hat am 30. April 2015 in Olten ihre 7. ordentliche Generalversammlung abgehalten.,Lausanne - Alpiq Holding Ltd. held its 7th Annual General meeting in Olten on 30 April 2015.,Lausanne - Die Alpiq Holding AG hat am 30. April 2015 in Olten ihre 7. ordentliche Generalversammlung abgehalten.,0.9999999403953552
801,Die Renaissance der Weine des Savoyen,The rebirth of wines from the Savoy,Die Wiedergeburt der Weine aus dem Savoyen,0.8950222730636597
802,"Nur zwei Schießstände außerhalb von Miami verkaufen Großkaliber Munition, und das ist der einzige in der Nähe des Flughafens.","Only two firing ranges outside of Miami sell high-caliber rounds, and this is the only one near the airport.","Nur zwei Schießstände außerhalb von Miami verkaufen hochkarätige Geschosse, und dies ist die einzige in der Nähe des Flughafens.",0.957987368106842
803,"172,53 EUR inkl. 19 % MwSt.","2,88 EUR inkl. 19 % MwSt.","2,88 EUR inkl. 19% MwSt.",0.9641643166542053
804,"Diese Leute sind schlecht, durch und durch.","Look, these two robbers are so ruthless.",Diese beiden Räuber sind so rücksichtslos.,0.8658856749534607
805,In den zwanziger Jahren war Douglas Fairbanks Sr. in Japan (das er 1929 persönlich besuchte) der populärste westliche Kinostar.,"In the 1920s, the senior Douglas Fairbanks was Japan’s most popular western movie star (he visited the country in 1929).",In den 1920er Jahren war der ältere Douglas Fairbanks Japans populärster westlicher Filmstar (er besuchte das Land 1929).,0.8963485360145569
806,Er liebt mich.,he loves me!,Er liebt mich!,0.9999999403953552
807,Ich liebe die eingebaute Video-Voreinstellungen für mobile Geräte.,I love the built-in video presets for portable devices.,Ich liebe die eingebauten Video-Voreinstellungen für tragbare Geräte.,0.9700980186462402
808,"CMA CGM versammelt die fünf Filialen, die sich den intermodale Transport in einer einzigen Entität aufpassen",CMA CGM reunites the five branches that takes care of intermodal transport in an only entity,"CMA CGM versammelt die fünf Filialen, die sich den intermodale Transport in einer einzigen Entität aufpassen",1.0
809,- natürlich.,- Of course.,- Natürlich nicht.,0.9266675114631653
810,"- Nein, natürlich nicht, ich...",I just...,Ich bin gespannt...,0.817949116230011
811,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in allen Mitgliedstaaten.,0.9836515188217163
812,- Sie sind zu spät.,- You are late.,- Du bist spät dran.,0.8454957604408264
813,Juli 1968 — Die Zölle auf Industrieerzeugnisse werden 18 Monate vor dem festgelegtenTermin abgeschat und ein Gemeinsamer Außenzolltarif eingeführt.,"July 1968 — Customs duties on industrial goods are completely abolished 18 months ahead of schedule, and a common external tariff is introduced.",Juli 1968 - Die Zölle auf Industriegüter werden 18 Monate früher als geplant vollständig abgeschafft und ein gemeinsamer Außenzoll eingeführt.,0.9209906458854675
814,Wärmenennleistung > 6 kW und ≤ 12 kW,Rated heat output > 6 kW and ≤ 12 kW,Nennwärmeleistung 6 kW und 12 kW,0.8835114240646362
815,Home >> Die Bücher >> Die klassischen Abenteuer >> Asterix der Gallier,Home >> The Collection >> The collection of the albums of Asterix the Gaul >> Asterix the Gaul,Startseite Die Sammlung Die Sammlung der Alben von Asterix dem Gallier Asterix dem Gallier,0.7963300943374634
816,Die halbe Portion?,The little twerp?,Der kleine Twerp?,0.8426830172538757
817,"Die angegebene Übertragungsgeschwindigkeit ergibt sich aus der maximalen Datenrate von 433,3 MBit/s pro Antenne, also insgesamt 867 MBit/s.","The displayed transmission rate results from the maximum data rate of 433.3 Mbps per antenna, hence an overall 867 Mbps.","Die angezeigte Übertragungsrate ergibt sich aus der maximalen Datenrate von 433,3 Mbit / s pro Antenne, also insgesamt 867 Mbit / s.",0.9701793193817139
818,"Nein, aber mit Handschellen gefesselt.","No, I'm just handcuffed.","Nein, ich bin nur Handschellen.",0.9091087579727173
819,"Wenn man erst mal unsichtbar ist, ist es schwer, wieder sichtbar zu werden.","Once you're invisible, it's bloody hard to turn back.","Sobald du unsichtbar bist, ist es verdammt schwer umzukehren.",0.8987625241279602
820,(Carter) lhr Inneres scheint aus einem Hologramm zu bestehen.,(Carter) The inside of the barrier seems to be some kind of hologram.,(Carter) Das Innere der Barriere scheint eine Art Hologramm zu sein.,0.9289167523384094
821,"Ich freue mich über die mit dem Rat erzielte Einigung zur Revision der Verordnung Nr. 1408/71. Mit der Annahme dieses einheitlichen, personenbezogenen Dokuments werden die derzeit verwendeten unterschiedlichen Formulare abgeschafft, die Rechte der Versicherten werden harmonisiert und Formalitäten vereinfacht.","I am pleased to note the agreement reached with the Council on the revision of Regulation No 1408/71. With the adoption of this single, personalised document, the various forms currently in use will be eliminated, the rights of the insured will be harmonised and formalities simplified.","Ich freue mich über die Einigung mit dem Rat über die Überarbeitung der Verordnung Nr. 1408 / 71. Mit der Annahme dieses einzigen personalisierten Dokuments werden die verschiedenen derzeit verwendeten Formulare abgeschafft, die Rechte der Versicherten harmonisiert und die Formalitäten vereinfacht.",0.9569802284240723
822,"Argentinien , China , EIA , Frankreich , Mexiko , Erdgas , Polen , Schiefergas , USA","Argentina, China, EIA, France, Mexico, natural gas, Poland, shale gas, United States","Argentinien, China, UVP, Frankreich, Mexiko, Erdgas, Polen, Schiefergas, Vereinigte Staaten",0.9260327816009521
823,"14.08.2012, 08:30 Uhr","03.09.2015, 11:06 Uhr","03.09.2015, um 11: 06 Uhr",0.9047106504440308
824,Diese Seite wurde bisher 12.073-mal abgerufen.,"This page has been accessed 12,068 times.",Diese Seite wurde bisher 12.068 mal abgerufen.,0.9789060354232788
825,Ich sah Sie hereinkommen.,I saw you as I was coming in.,"Ich sah dich, als ich hereinkam.",0.9173265099525452
826,"Dies ist gleichzeitig der schwerste als auch der leichteste Bericht den ich schreibe, aber...",This is both the hardest and easiest review to write but I will be honest and objective. ...,"Dies ist sowohl die schwierigste als auch die einfachste Rezension, aber ich werde ehrlich und objektiv sein.",0.8646133542060852
827,"Wir sind keine Götter, sondern bloß Menschen.","We're not gods, but mere men.","Wir sind keine Götter, sondern Menschen.",0.972389280796051
828,"1916 legte er dieses Amt nieder, um bis 1928 Direktor der Londoner National Gallery zu werden.",He resigned this post in 1916 to take up his appointment as director of the National Gallery.,"Er trat dieses Amt 1916 zurück, um seine Ernennung zum Direktor der National Gallery anzutreten.",0.8925454020500183
829,"Ok, jetzt die nächste.","Okay, we'll go to the next one.","Okay, wir gehen zum nächsten.",0.9011656045913696
830,"Und wenn Gott gewollt hätte, hätte Er sie zu einer einzigen Gemeinschaft gemacht. Aber Er läßt in seine Barmherzigkeit eingehen, wen Er will.","Had God wanted, He could have made them all one single nation, but He grants mercy to whomever He wills.","Wenn Gott gewollt hätte, hätte Er sie alle zu einer einzigen Nation gemacht, doch Er gewährt Barmherzigkeit, wem Er will.",0.9516513347625732
831,Aufhören!,"- No, stop!","- Nein, halt!",0.7195733785629272
832,Gott beschütze Euch.,God bless you.,Gott segne euch.,0.9209790229797363
833,"Ich weiß, wie schwierig es für dich ist.",And I know what it is for you. How difficult.,"Und ich weiß, was es für dich ist. Wie schwierig.",0.9655329585075378
834,Oktober 2007 wurde der Verkauf der LaSalle Bank an die Bank of America offiziell vollzogen.,"However in July 2007, the Dutch Supreme Court ruled that Bank of America's acquisition of LaSalle Bank could proceed and Bank of America absorbed LaSalle effective 1 October 2007.","Im Juli 2007 entschied der niederländische Oberste Gerichtshof jedoch, dass die Übernahme der LaSalle Bank durch die Bank of America fortgesetzt werden könne, und die Bank of America absorbierte LaSalle mit Wirkung zum 1. Oktober 2007.",0.8397331833839417
835,"Ihr setzt ganz Spanien aufs Spiel. Don Rodrigo, Ihr werdet bei Sagrajas kämpfen.","Don Rodrigo, you will join us at Sagrajas... and we shall annul your banishment and return your lands.","Don Rodrigo, du wirst dich uns in Sagrajas anschließen... und wir werden deine Verbannung annullieren und dein Land zurückgeben.",0.8483442068099976
836,"Ja, meine Blume.","- Ay, Blossom. I will.","- Ja, Blossom. Ich werde.",0.8284953236579895
837,Ich erlaube mir nicht mich auf der Basis von Polaritäten zu kreieren.,This is not best for all because I allow myself as a system to support a world system based on 'energy'.,"Das ist nicht das Beste für alle, weil ich mir als System erlaube, ein Weltsystem zu unterstützen, das auf ""Energie"" basiert.",0.8658455014228821
838,"Jason, nimm die verdammte Kanone runter!","Jason, put the bloody gun down!","Jason, leg die blutige Waffe nieder!",0.8531509637832642
839,Gewinner des Giro dell'Emilia,winner of the Giro dell'Emilia,Sieger des Giro dell 'Emilia,0.9170656800270081
840,Wie praktisch.,"Oh, how convenient.","Oh, wie bequem.",0.7720929384231567
841,"«am: 10. August 2007, 11:50:37»","« Antwort #10 am: 03. März 2008, 19:55:41 »","""Antwort 10 Uhr: 03. März 2008, 19: 55: 41""",0.7975484132766724
842,"Peter, tu doch etwas.","Do something, Peter.","Tu etwas, Peter.",0.8963119983673096
843,"Okay, dann bestell bei Takeout. (Takeout liefert die Lebensmittel nach Hause)","okay,then order takeout.","Okay, dann bestelle Takeout.",0.8221187591552734
844,"Die Tiere sind nach Ländern und Kontinenten eingeteilt, Australien, Afrika, Asien (ein gigantischer Komodowaran ist der Star) und Südamerika. Außerdem gibt es die „Welt des Wissens“, einen Vergnügungspark, einen Wasserpark und einen Kinderzoo. Übernachtungsmöglichkeiten gibt es auf dem Zoogelände.","The animals are divided into the countries and continents of origin; Australia, Africa, Asia (very large Komodo Dragon is star attraction) and South America. As well as attractions; World of Knowledge, an amusement park, aqua park and children’s zoo. There is accommodation available within the zoo ground.","Die Tiere sind in die Herkunftsländer und -kontinente unterteilt; Australien, Afrika, Asien (sehr großer Komodowaran ist die Hauptattraktion) und Südamerika. Sowie Attraktionen; Welt des Wissens, ein Vergnügungspark, ein Aquapark und ein Kinderzoo. Es gibt Unterkünfte im Zoogelände.",0.874579668045044
845,-Ich trage es am Freitag.,-I carry it on Friday.,Ich trage es am Freitag.,0.9760223627090454
846,dann machten WIR sie zu Jungfräulichen,"and made them virgins,","und machte sie zu Jungfrauen,",0.9253570437431335
847,- Die ist unbezahlbar!,This is priceless.,Das ist unbezahlbar.,0.9555443525314331
848,"Perugia [, ] ist die Hauptstadt der Region Umbrien in Italien und der Provinz Perugia.","Perugia (; () is the capital city of the region of Umbria in central Italy, crossed by the river Tiber.","Perugia ist die Hauptstadt der Region Umbrien in Mittelitalien, die vom Fluss Tiber durchquert wird.",0.8789145350456238
849,98% Baumwolle ; 2 % Elastan,98 % Cotton ; 2 % Elastan,Details und Betreuung 98% Baumwolle,0.8240434527397156
850,Es goss wie aus Eimern.,It was absolutely tipping it down.,Es war absolut kippen es nach unten.,0.8410815596580505
851,(Artikel I des Statuts; Artikel I bis 6 der BBSB),(Staff Regulations: Article I; CEOS: Articles I to 6),(Statut: Artikel I; CEOS: Artikel I bis 6),0.8697893023490906
852,- Arzneimittel zur Behandlung von Angst (Beruhigungsmittel/Tranquilizer),- medicines used for treating anxiety (tranquillisers),- Arzneimittel zur Behandlung von Angstzuständen (Beruhigungsmittel),0.9572151899337769
853,"Zum einen gibt es nach Lissabon einen neuen Ansatz in der Sozialpolitik, bei dem diese nicht mehr als ein Ergebnis oder Nebenprodukt der Wirtschaftspolitik, sondern als gleichwertige Politik betrachtet wird, die parallel zur Wirtschaftspolitik und zur Beschäftigungsstrategie verfolgt werden muss.","The first is that, since Lisbon, the new approach to social policy is to deal with it not as a product or by-product of economic policy, but as a policy in its own right which needs to be exercised in tandem with economic policy and the employment strategy.","Erstens besteht der neue Ansatz der Sozialpolitik seit Lissabon darin, sie nicht als Produkt oder Nebenprodukt der Wirtschaftspolitik zu behandeln, sondern als eine eigenständige Politik, die zusammen mit der Wirtschaftspolitik und der Beschäftigungsstrategie ausgeübt werden muss.",0.9084054827690125
854,Bei der 1984er Präsidentschaftskampagne spielten sie eine noch prominentere rolle bei der Konvention der Republikaner.,The oppressors of the homeless in Dublin cannot be the saviours of the oppressed in the North. Their dishonesty is there for anyone to see.,Die Unterdrücker der Obdachlosen in Dublin können nicht die Retter der Unterdrückten im Norden sein. Ihre Unehrlichkeit ist für jeden sichtbar.,0.8060900568962097
855,Home > B&B Grembergen,Home > B&B Grembergen,Weitere Informationen über B & B Grembergen,0.8670337200164795
856,Mist!,That was off.,Das war aus.,0.6014117002487183
857,Bosch hat am 28. August 2015 sein erstes mexikanisches Werk für Thermotechnik in Tepotzotlán rund 50 Kilometer nördlich von Mexico City offiziell eröffnet.,"On August 28, 2015, Bosch officially opened its first Thermotechnology plant in Mexico in the city of Tepotzotlán, located approximately 50 kilometers north of Mexico City.","Am 28. August 2015 eröffnete Bosch in Tepotzotln, rund 50 Kilometer nördlich von Mexiko-Stadt, offiziell sein erstes Werk für Thermotechnik in Mexiko.",0.923560380935669
858,Hoffentlich macht dieser Massenexodus der Panik und der Unruhe auf der Welt ein Ende.,Hopefully this mass exodus will bring an end to the panic and unrest we've been seeing around the world.,"Hoffentlich wird dieser Massenexodus ein Ende der Panik und Unruhe bringen, die wir auf der ganzen Welt gesehen haben.",0.9459709525108337
859,"Sie haben keine Macht über etwas von dem, was sie erworben haben.",So they gain nothing from their earnings.,So erhalten sie nichts von ihrem Verdienst.,0.869451642036438
860,"sich und sind bis zum heutigen Tag noch sehr gut erhalten. Um nach Cuzco (einst die Metropole des riesigen Inkareiches) zu gelangen, mussten wir die Panamericana verlassen. Als1533 Pizarro und seine Männer in Cuzco einritten, waren sie vom Glanz der Stadt überwältigt. Eine 250m lange Goldkette umspannte den Marktplatz und dahinter erhoben","To get to Cuzco ( once the capitol of the giant Inka-Empire) we had to leave the Panamericana. When back in 1533 Pizarro and his horse artillery entered Cuzco, they have been fascinated by the brilliance of the city. A 820 feet long golden chain was spanned around the market place and behind that, they found palaces with golden door frames.","Um nach Cuzco (einst Hauptstadt des riesigen Inka-Reiches) zu gelangen, mussten wir die Panamericana verlassen. Als Pizarro 1533 mit seiner Pferdeartillerie Cuzco betrat, waren sie fasziniert von der Brillanz der Stadt. Eine 820 Fuß lange goldene Kette wurde um den Marktplatz gespannt und dahinter fanden sie Paläste mit goldenen Türrahmen.",0.8796588778495789
861,"Wenn du ersetzt werden möchtest, machst du das Wächterersatz-Zeichen des Diamanten des Unsichtbaren.","When you need to be replaced, you make the Guardian replacement sign of the Diamond of the Unseen.","Wenn du ersetzt werden musst, machst du das Wächter-Ersatzzeichen des Diamanten des Unsichtbaren.",0.9585106372833252
862,"Sulzemoos, den 13. Januar 2009","Sulzemoos, 13 January 2009","Sulzemoos, den 13. Januar 2009",1.0
863,"Wir sollten die wirtschaftlichen Bedingungen schaffen, die es dem Euro ermöglichen würden, in der Realität zu einer eben solchen Währung zu werden.",We should create the economic conditions that would allow the euro to become just such a currency in reality.,"Wir sollten die wirtschaftlichen Bedingungen schaffen, die es ermöglichen, dass der Euro tatsächlich zu einer solchen Währung wird.",0.9493513703346252
864,Wir sind glücklich Denn wir sind wieder da,# We can be whatever we want to be,"Wir können sein, was immer wir sein wollen",0.8616731762886047
865,1979 Direktor am Max-Planck-Institut für ausländisches und internationales Privatrecht in Hamburg,1979 Director of the Max-Planck-Institute for Comparative and International Private Law in Hamburg,1979 Direktor des Max-Planck-Instituts für ausländisches und internationales Privatrecht in Hamburg,0.9858353734016418
866,"Shanghai – Mit Technologien für ein sauberes, sicheres und komfortables Autofahren präsentiert sich Bosch auf der 16. Shanghai International Automotive Exhibition (Auto Shanghai 2015).","Beijing – Bosch, a leading global supplier of automotive technology and services, is bringing its latest automotive technologies to the 13th Beijing International Automotive Exhibition (Auto China 2014).","Peking (ots / PRNewswire) - Bosch, ein weltweit führender Anbieter von Automobiltechnologie und -dienstleistungen, präsentiert seine neuesten Automobiltechnologien auf der 13. Beijing International Automotive Exhibition (Auto China 2014",0.8369535803794861
867,"Würde ich Obst wie Ihr verkaufen, würde ich wohl verhungern.",If I were to sell fruit the way you do... I'll probably starve to death,"Wenn ich Obst verkaufen würde, wie du es tust, würde ich wahrscheinlich verhungern.",0.935269296169281
868,"Sie bietet die erforderliche Flexibilität, um auf Veränderungen der wirtschaftlichen Strukturen reagieren und die Geldwertstabilität mittelfristig sicherstellen zu können.",It provides the flexibility necessary to address changes in the economic structure with the aim of maintaining price stability over the medium term.,"Sie bietet die notwendige Flexibilität, um Veränderungen in der Wirtschaftsstruktur mit dem Ziel der Wahrung der Preisstabilität auf mittlere Sicht zu begegnen.",0.8881582021713257
869,- Wir haben einen Flugplan mit.,- Can you look up things? I have a timetable over here.,- Können Sie die Dinge nachschlagen? Ich habe hier einen Zeitplan.,0.8737003207206726
870,"Das sind nicht nur Asiaten, sondern Kommunisten.",These aren't just Orientals. They're Communists.,"Das sind nicht nur Orientalen, sondern Kommunisten.",0.9812414646148682
871,"Oh, Scheiße!","Oh, shit!","Oh, verdammt nochmal!",0.8425124883651733
872,- Es ist genug.,- It is enough.,- Es ist genug.,1.0
873,"- Ja. Kann ich kommen, wenn du Schluss hast?",Can I come over when you're done?,"Kann ich vorbeikommen, wenn du fertig bist?",0.9234632849693298
874,- Da muss ich es gehört haben.,"Well, that must be when I heard it.","Das muss es gewesen sein, als ich es gehört habe.",0.9275329113006592
875,Leider bin ich aber nur im Besitz des FSX.,Leider bin ich aber nur im Besitz des FSX.,Leider bin ich aber nur im Besitz des FSX.,1.0
876,"Das ist nicht immer einfach, doch es ist der Mühe wert.","It is not always easy, but it is an effort worth making.","Es ist nicht immer einfach, aber es ist eine Anstrengung wert.",0.9361032247543335
877,"Es ist nicht ausgeschlossen, dass die Fracht zwischen verschiedenen Punkten aufzubewahren ist.",On arrival to the airport of destination the container with cargo is placed on the railway platform and afterwards dispatched to the consignee.,Bei Ankunft am Zielflughafen wird der Container mit der Ladung auf dem Bahnsteig abgestellt und anschließend an den Empfänger versandt.,0.8156246542930603
878,Das bayrisch Traditionelle wird im Spa mit der Verwendung von vielen verschiedenen Althölzern unterstützt.,The use of various kinds of antique wood contributes to the traditional Bavarian flair.,Die Verwendung verschiedener Arten von antiken Hölzern trägt zum traditionellen bayerischen Flair bei.,0.8874778151512146
879,"(2) Die Zuständigkeit gemäß Absatz 1 endet,",2. The jurisdiction conferred in paragraph 1 shall cease as soon as:,"(2) Die in Absatz 1 bezeichnete Zuständigkeit endet, sobald",0.9350625872612
880,"Nach Tahiti, Fidschi, mit einem Mädchen im Arm...","And I just start thinking about places like Tahiti, Fiji, Bora Bora.","Und ich denke einfach an Orte wie Tahiti, Fidschi, Bora Bora.",0.8543573617935181
881,Lösungsmittel:,Solvent:,Lösungsmittel:,0.9999999403953552
882,"Jedes Jahr wird bei rund 100 000 Menschen in Europa HER2-positiver Brustkrebs diagnostiziert. Diese aggressive Form von Brustkrebs schreitet wahrscheinlich schneller fort als HER2-negativer Brustkrebs.2,3 Die Mehrzahl der Fälle von Brustkrebs werden bereits im Frühstadium der Erkrankung diagnostiziert, bevor der Krebs in andere Bereiche des Körpers streut.4,5","Every year, approximately 100,000 people in Europe are diagnosed with HER2-positive breast cancer, an aggressive type of the disease that is likely to progress more quickly than cancer that is HER2-negative. 2,3 The majority of breast cancer cases are diagnosed at an early stage of the disease, before the cancer has spread to other parts of the body. 4,5","Jedes Jahr wird bei etwa 100.000 Menschen in Europa HER2-positiver Brustkrebs diagnostiziert. Dabei handelt es sich um eine aggressive Form der Erkrankung, die wahrscheinlich schneller fortschreitet als Krebs, der HER2-negativ ist. 2,3 Die meisten Brustkrebsfälle werden in einem frühen Stadium der Erkrankung diagnostiziert, bevor sich der Krebs auf andere Teile des Körpers ausgebreitet hat. 4,5",0.9166532158851624
883,"Du solltest lernen, dich zu zügeln!","Well, you should learn to control your temper.","Nun, Sie sollten lernen, Ihr Temperament zu kontrollieren.",0.8962666392326355
884,"Versuchen wir, diese Grundsätze auf internationaleKonflikte zu übertragen.",Let us try to apply these principles to internationalconflict.,"Lassen Sie uns versuchen, diese Prinzipien auf internationale Konflikte anzuwenden.",0.8888627290725708
885,"Da Brocas Helm auch nach langem Suchen kein Label fand, das ihren Vorstellungen entsprach, gründeten sie ein eigenes.","After a long and fruitless search for a record label that would meet their expectations, Brocas Helm founded their own.","Nach einer langen und erfolglosen Suche nach einem Plattenlabel, das ihre Erwartungen erfüllen würde, gründeten Brocas Helm ihr eigenes.",0.8945004343986511
886,"B&B 55 Alghero, Alghero : Leistungen","B&B 55 Alghero, Alghero : Facilities","B & B 55 Alghero, Alghero: Leistungen",1.0000001192092896
887,"Jetzt müssen wir einen Weg finden, wie wir wieder reinkommen und, dank dir, haben sie die Sicherheit verstärkt.","Now we have to think of a way to get back in and, thanks to you, they'll have tightened security.","Jetzt müssen wir uns überlegen, wie wir wieder einsteigen können, und dank Ihnen haben sie die Sicherheit verschärft.",0.9440575838088989
888,Autovermietung in London Wimbledon BCO-RentaCar.com © 2010 - Allgemeine Geschäftsbedingungen - Impressum,car rental in Lansing Airport BCO-RentaCar.com © 2010 - General Terms and Conditions - Legal notice,Autovermietung in Lansing Flughafen BCO-RentaCar.com 2010 - Allgemeine Geschäftsbedingungen - Impressum,0.9525481462478638
889,"Nach dem Sie die Anzahl der Fotos bestimmt haben geben Sie den Befehl, Artikel Anlegen ’ bzw. Artikel ändern, wenn sie zu einem bereits angelegten Artikel ein Foto hinzufügen möchten.",After which you want the number of photos you have determined to give the order to amend Article Create’ or article if they add to an already created an article photo.,"Danach möchten Sie die Anzahl der Fotos, die Sie bestimmt haben, um den Auftrag zu geben, Artikel erstellen 'oder Artikel zu ändern, wenn sie zu einem bereits erstellten Artikel Foto hinzufügen.",0.939213216304779
890,"Sonntag, 20. September 05:35 Uhr","Sonntag, 20. September 11:11 Uhr","Sonntag, 20. September um 11: 11 Uhr",0.9436405897140503
891,"Das Streckennetz der Airline umfasst aktuell mehr als 150 internationale Destinationen in Europa, Nordafrika sowie in Westasien. Seit Sommer 2014 betreibt die Germania insgesamt 23 Flugzeuge und beschäftigt mehr als 850 Mitarbeiter.","The airline‘s route network currently includes more than 150 international destinations in Europe, North Africa and West Asia. Since Summer 2014 Germania operates 23 aircraft and employs over 850 people.","Das Streckennetz der Airline umfasst derzeit mehr als 150 internationale Ziele in Europa, Nordafrika und Westasien. Seit Sommer 2014 betreibt Germania 23 Flugzeuge und beschäftigt über 850 Mitarbeiter.",0.9596030712127686
892,Friedliche Revolution 1989/1990 - Demokratie Jetzt,Peaceful Revolution 1989/1990 - Democracy Now,Friedliche Revolution 1989 / 1990 - Democracy Now,0.908816933631897
893,"Ich schätze, Sie halten es nicht für ausgeschlossen.",I guess you don't think it's out of the question.,"Ich denke, du denkst nicht, dass es nicht in frage kommt.",0.8740506172180176
894,2 Er aber wandte sein Antlitz zur Wand und betete zum HERRN und sprach:,"2 Then he turned his face to the wall, and prayed unto the LORD, saying,",2 Und er wandte sein Angesicht zur Wand und betete zum HERRN und sprach:,0.9654156565666199
895,"Premiere: Oktober 2, 2014","Premiere: February 5, 2010",Premiere am 5. Februar 2010,0.7622923254966736
896,- (kichert),- (giggling),- (kichernd),0.9385290145874023
897,Das dauert aber ganz schön lange.,- He's taking a long time for a business deal.,- Er braucht lange Zeit für einen Geschäftsabschluss.,0.8391665816307068
898,"Donnerstag, 10. März 2016, 00:08 UTC+1","Mittwoch, 9. März 2016, 17:19 UTC+1","Mittwoch, 9. März 2016, 17: 19 UTC + 1",0.8995564579963684
899,Pauschaler Einfuhrwert,Standard import value,Standard Import Wert,0.6854775547981262
900,"Wir stecken im Mixer fest, und jetzt sollten wir Leben retten?","Wait... we were stuck in a blender, now we're saving lives.","Moment... wir waren in einem Mixer stecken, jetzt retten wir Leben.",0.9347226023674011
901,"Die Informationen und Angebote der Hirslanden Privé Karte werden an die Adresse geschickt, welche Berechtigten zuletzt mitgeteilt wurde. Jede Namens- oder Adressänderung ist Hirslanden Privé mitzuteilen, damit der Service gewährleistet werden kann.",Information and promotions concerning the Hirslanden Privé card will be sent to the last address given by the card holder. Hirslanden Privé must be notified of any name or address change in order to guarantee the service.,"Informationen und Aktionen zur Hirslanden Privé Karte werden an die zuletzt vom Karteninhaber angegebene Adresse versandt. Um den Service zu gewährleisten, muss Hirslanden Privé über Namens- oder Adressänderungen informiert werden.",0.9166244268417358
902,"Nachdem du den Zauber in Gang gesetzt hattest, um die Tore zum Himmel zu schließen, ist all seine Gnade verloren gegangen?","After you cast the spell to close the Gates of Heaven, was there any of his Grace left?","Nachdem du den Zauber gewirkt hast, um die Himmelstore zu schließen, war da noch etwas von seiner Gnade übrig?",0.9281145334243774
903,"* GNU Octave, eine Software zur numerischen Lösung mathematischer ProblemeDie Abkürzung OCTAVE steht für:* Operationally Critical Threat, Asset, and Vulnerability Evaluation, ein Ansatz zum Management von Informationssicherheitsrisiken des Software Engineering Institute der Carnegie Mellon UniversitySiehe auch:* Oktave* Oktave (Begriffsklärung)","'Octave' may also refer to:== Computing ==* GNU Octave, a program for performing numerical analysis, mostly compatible with MATLAB* OCTAVE, ""Operationally Critical Threat, Asset, and Vulnerability Evaluation"" framework developed by Carnegie Mellon and most commonly used in the defense industry.","'Octave' steht auch für: Computing GNU Octave, ein Programm zur Durchführung numerischer Analysen, größtenteils kompatibel mit MATLAB OCTAVE, einem von Carnegie Mellon entwickelten Framework zur Bewertung ""operativ kritischer Bedrohungen, Anlagen und Schwachstellen"", das am häufigsten in der Verteidigungsindustrie verwendet wird.",0.7922936081886292
